Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
SARACA GARDENS,"5,388,000","3,939.62","1,368",02 Apr 2018,11 SARACA WALK,Resale,Land,366,"14,721",-,Semi-Detached House,1,Freehold,1993,Private,807248,28,80,North East Region,Serangoon
RIVERSAILS,"1,080,000","1,108.69",974,02 Apr 2018,10 UPPER SERANGOON CRESCENT #05-29,Resale,Strata,103,"10,485",-,Condominium,1,99 yrs from 07/12/2011,2016,HDB,534031,19,53,North East Region,Hougang
HILLION RESIDENCES,"1,090,000",710.42,"1,534",02 Apr 2018,8 JELEBU ROAD #10-02,Sub Sale,Strata,66,"16,515",-,Apartment,1,99 yrs from 04/01/2013,2017,Private,677671,23,67,West Region,Bukit Panjang
THE MINT RESIDENCES,"1,034,000",990.29,"1,044",02 Apr 2018,180 JOO CHIAT TERRACE #03-04,Resale,Strata,92,"11,239",-,Apartment,1,Freehold,2009,HDB,427326,15,42,Central Region,Geylang
CORAL PARK,"2,500,000","1,680.26","1,488",02 Apr 2018,99 PEMIMPIN PLACE,Resale,Land,156.1,"16,015",-,Terrace House,1,Freehold,1980,HDB,576096,20,57,Central Region,Bishan
GRANDEUR PARK RESIDENCES,"1,143,000",667.37,"1,713",02 Apr 2018,9 BEDOK SOUTH AVENUE 3 #04-38,New Sale,Strata,62,"18,435",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,N.A,465465,16,46,East Region,Bedok
MARINA ONE RESIDENCES,"3,635,370","1,539.25","2,362",02 Apr 2018,21 MARINA WAY #08-07,New Sale,Strata,143,"25,422",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018978,01,01,Central Region,Downtown Core
SEASIDE RESIDENCES,"996,000",559.73,"1,779",02 Apr 2018,16 SIGLAP LINK #04-25,New Sale,Strata,52,"19,154",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,Private,448872,15,44,East Region,Bedok
EDELWEISS PARK CONDOMINIUM,"1,100,000","1,334.74",824,02 Apr 2018,80 FLORA ROAD #02-06,Resale,Strata,124,"8,871",-,Condominium,1,Freehold,2006,HDB,506999,17,50,East Region,Pasir Ris
THE LADYHILL,"5,800,000","2,540.3","2,283",02 Apr 2018,1 LADY HILL ROAD #03-09,Resale,Strata,236,"24,576",-,Condominium,1,Freehold,2002,Private,258670,10,25,Central Region,Tanglin
COSTA RHU,"2,900,000","2,238.91","1,295",02 Apr 2018,9 RHU CROSS #11-09,Resale,Strata,208,"13,942",-,Condominium,1,99 yrs from 30/05/1994,1997,Private,437436,15,43,Central Region,Kallang
DOUBLE BAY RESIDENCES,"1,668,000","1,926.76",866,02 Apr 2018,21 SIMEI STREET 4 #02-40,Resale,Strata,179,"9,318",-,Condominium,1,99 yrs from 07/04/2008,2012,Private,528717,18,52,East Region,Tampines
WATERVIEW,"858,000",785.77,"1,092",02 Apr 2018,89 TAMPINES AVENUE 1 #10-34,Resale,Strata,73,"11,753",-,Condominium,1,99 yrs from 16/06/2010,2014,HDB,528689,18,52,East Region,Tampines
MODENA,"1,400,000","1,528.49",916,02 Apr 2018,39 SIMEI STREET 4 #02-22,Resale,Strata,142,"9,859",-,Condominium,1,99 yrs from 06/12/1997,2001,Private,529871,18,52,East Region,Tampines
SELETAR SPRINGS CONDOMINIUM,"940,000","1,302.44",722,02 Apr 2018,104 GERALD DRIVE #03-68,Resale,Strata,121,"7,769",-,Condominium,1,99 yrs from 12/08/1997,2000,Private,798594,28,79,North East Region,Hougang
BLUE HORIZON,"950,000",925.7,"1,026",02 Apr 2018,21 WEST COAST CRESCENT #10-03,Resale,Strata,86,"11,047",-,Condominium,1,99 yrs from 14/08/2000,2005,HDB,128045,05,12,West Region,Clementi
D'LEEDON,"1,110,000",635.08,"1,748",02 Apr 2018,13 LEEDON HEIGHTS #09-45,Resale,Strata,59,"18,814",-,Condominium,1,99 yrs from 08/04/2010,2014,Private,266224,10,26,Central Region,Bukit Timah
38 JERVOIS,"1,179,101",473.62,"2,490",02 Apr 2018,38 JERVOIS ROAD #01-02,New Sale,Strata,44,"26,798",-,Apartment,1,Freehold,Uncompleted,HDB,249078,10,24,Central Region,Tanglin
THE FORD @ HOLLAND,"930,000",548.96,"1,694",02 Apr 2018,1 FORD AVENUE #03-09,Resale,Strata,51,"18,235",-,Condominium,1,Freehold,2009,Private,268685,10,26,Central Region,Bukit Timah
THE TROPICA,"958,000","1,237.86",774,02 Apr 2018,65 TAMPINES AVENUE 1 #03-04,Resale,Strata,115,"8,330",-,Condominium,1,99 yrs from 04/12/1996,2000,Private,529778,18,52,East Region,Tampines
BARTLEY RESIDENCES,"1,420,000","1,065.64","1,333",02 Apr 2018,1 LORONG HOW SUN #02-02,Resale,Strata,99,"14,343",-,Apartment,1,99 yrs from 29/06/2011,2015,HDB,536558,19,53,North East Region,Serangoon
SOPHIA HILLS,"2,133,000",958,"2,227",02 Apr 2018,25 MOUNT SOPHIA #03-84,New Sale,Strata,89,"23,966",-,Condominium,1,99 yrs from 10/12/2013,2018,Private,228477,09,22,Central Region,Rochor
ONE AMBER,"968,000",570.49,"1,697",02 Apr 2018,1 AMBER GARDENS #04-04,Resale,Strata,53,"18,264",-,Condominium,1,Freehold,2010,Private,439957,15,43,Central Region,Marine Parade
DE LENTE,"1,618,000","1,108.69","1,459",02 Apr 2018,104 HOLLAND ROAD #03-03,Resale,Strata,103,"15,709",-,Apartment,1,Freehold,2002,Private,278547,10,27,Central Region,Bukit Timah
MEADOWS @ PEIRCE,"1,720,000","1,496.2","1,150",02 Apr 2018,626 UPPER THOMSON ROAD #04-41,Resale,Strata,139,"12,374",-,Condominium,1,Freehold,2012,Private,787130,26,78,North East Region,Ang Mo Kio
THE HILLSIDE,"1,690,000","1,528.49","1,106",02 Apr 2018,343 UPPER BUKIT TIMAH ROAD #07-06,Resale,Strata,142,"11,901",-,Condominium,1,Freehold,2001,Private,588196,21,58,West Region,Bukit Batok
SOL ACRES,"463,000",570.49,812,02 Apr 2018,2 CHOA CHU KANG GROVE #19-01,New Sale,Strata,53,"8,736",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,N.A,688238,23,68,West Region,Choa Chu Kang
THE CLEARWATER,"950,000","1,001.05",949,02 Apr 2018,8 BEDOK RESERVOIR VIEW #05-24,Resale,Strata,93,"10,215",-,Condominium,1,99 yrs from 18/07/1997,2001,HDB,479235,16,47,East Region,Bedok
THE SPRINGBLOOM,"1,750,000","1,851.41",945,02 Apr 2018,143 SERANGOON AVENUE 3 #02-03,Resale,Strata,172,"10,174",-,Condominium,1,99 yrs from 01/03/1995,1999,Private,556121,19,55,North East Region,Serangoon
SHELFORD SUITES,"2,050,000","1,367.03","1,500",02 Apr 2018,16 SHELFORD ROAD #01-10,Resale,Strata,127,"16,142",-,Condominium,1,Freehold,2011,Private,288383,11,28,Central Region,Bukit Timah
SKY VUE,"1,080,000",678.13,"1,593",02 Apr 2018,3 BISHAN STREET 15 #12-21,Resale,Strata,63,"17,143",-,Condominium,1,99 yrs from 04/03/2013,2016,HDB,573911,20,57,Central Region,Bishan
SOPHIA HILLS,"2,233,000",958,"2,331",02 Apr 2018,25 MOUNT SOPHIA #06-84,New Sale,Strata,89,"25,090",-,Condominium,1,99 yrs from 10/12/2013,2018,Private,228477,09,22,Central Region,Rochor
H2O RESIDENCES,"1,325,000","1,227.1","1,080",02 Apr 2018,38 FERNVALE LINK #05-23,Resale,Strata,114,"11,623",-,Condominium,1,99 yrs from 10/05/2010,2015,HDB,797534,28,79,North East Region,Sengkang
CITY SUITES,"930,888",527.44,"1,765",02 Apr 2018,235 BALESTIER ROAD #09-01,New Sale,Strata,49,"18,998",-,Apartment,1,Freehold,2017,Private,329699,12,32,Central Region,Novena
THE TRILINQ,"1,532,000","1,108.69","1,382",02 Apr 2018,28 JALAN LEMPENG #30-08,New Sale,Strata,103,"14,874",-,Condominium,1,99 yrs from 16/04/2012,2017,HDB,128807,05,12,West Region,Clementi
NORTHWAVE,"971,000","1,119.46",867,02 Apr 2018,101 WOODLANDS VIEW #14-02,New Sale,Strata,104,"9,337",-,Executive Condominium,1,99 yrs from 25/05/2015,Uncompleted,HDB,737708,25,73,North Region,Woodlands
RIO VISTA,"988,000","1,237.86",798,02 Apr 2018,28 UPPER SERANGOON VIEW #15-34,Resale,Strata,115,"8,591",-,Condominium,1,99 yrs from 02/01/2001,2004,Private,534207,19,53,North East Region,Hougang
HOLLAND HILL LODGE,"2,400,000","2,185.09","1,098",02 Apr 2018,5 HOLLAND HILL #03-03,Resale,Strata,203,"11,823",-,Apartment,1,Freehold,1997,Private,278742,10,27,Central Region,Bukit Timah
THE SHELFORD,"2,035,000","1,227.1","1,658",02 Apr 2018,1B SHELFORD ROAD #01-15,Resale,Strata,114,"17,851",-,Condominium,1,Freehold,2005,Private,288535,11,28,Central Region,Bukit Timah
LIBERTE,"1,835,893",742.72,"2,472",02 Apr 2018,5 SARKIES ROAD #06-01,Resale,Strata,69,"26,607",-,Apartment,1,Freehold,2015,HDB,258125,10,25,Central Region,Newton
FIRST POINT SUITES,"1,300,000","1,248.62","1,041",02 Apr 2018,59 LORONG H TELOK KURAU #05-02,Resale,Strata,116,"11,207",-,Apartment,1,Freehold,2013,Private,426068,15,42,East Region,Bedok
WESTVILLE,"1,300,000","1,612.45",806,02 Apr 2018,134 WESTWOOD AVENUE,Resale,Land,149.8,"8,678",-,Terrace House,1,99 yrs from 01/12/1994,1998,Private,648437,22,64,West Region,Jurong West
NORTHWAVE,"787,000",893.41,881,03 Apr 2018,103 WOODLANDS VIEW #13-05,New Sale,Strata,83,"9,482",-,Executive Condominium,1,99 yrs from 25/05/2015,Uncompleted,HDB,737709,25,73,North Region,Woodlands
NORTHWAVE,"939,000","1,119.46",839,03 Apr 2018,109 WOODLANDS VIEW #10-20,New Sale,Strata,104,"9,029",-,Executive Condominium,1,99 yrs from 25/05/2015,Uncompleted,HDB,737712,25,73,North Region,Woodlands
TOMLINSON HEIGHTS,"10,500,000","4,047.26","2,594",03 Apr 2018,31 TOMLINSON ROAD #02-01,Resale,Strata,376,"27,926",-,Condominium,1,Freehold,2014,Private,247855,10,24,Central Region,River Valley
SKY HABITAT,"1,949,000","1,399.32","1,393",03 Apr 2018,7 BISHAN STREET 15 #02-06,Resale,Strata,130,"14,992",-,Condominium,1,99 yrs from 30/05/2011,2015,Private,573908,20,57,Central Region,Bishan
WATERMARK ROBERTSON QUAY,"2,330,000","1,076.4","2,165",03 Apr 2018,5 RODYK STREET #06-26,Resale,Strata,100,"23,300",-,Apartment,1,Freehold,2008,Private,238214,09,23,Central Region,Singapore River
SEASIDE RESIDENCES,"1,864,000","1,087.16","1,715",03 Apr 2018,18 SIGLAP LINK #11-31,New Sale,Strata,101,"18,455",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,HDB,448873,15,44,East Region,Bedok
LE CRESCENDO,"1,880,000","1,539.25","1,221",03 Apr 2018,233 PAYA LEBAR ROAD #18-11,Resale,Strata,143,"13,147",-,Condominium,1,Freehold,2006,Private,409044,14,40,Central Region,Geylang
NORTHWAVE,"785,000",893.41,879,03 Apr 2018,103 WOODLANDS VIEW #14-05,New Sale,Strata,83,"9,458",-,Executive Condominium,1,99 yrs from 25/05/2015,Uncompleted,HDB,737709,25,73,North Region,Woodlands
HILLVIEW HEIGHTS,"1,428,000","1,194.8","1,195",03 Apr 2018,27 HILLVIEW AVENUE #10-06,Resale,Strata,111,"12,865",-,Condominium,1,Freehold,1996,Private,669559,23,66,West Region,Bukit Batok
RIDGEWOOD,"2,250,000","1,743.77","1,290",03 Apr 2018,61 MOUNT SINAI DRIVE #17-04,Resale,Strata,162,"13,889",-,Condominium,1,999 yrs from 06/07/1885,1981,Private,277113,10,27,Central Region,Bukit Timah
EIGHT COURTYARDS,"1,030,000","1,087.16",947,03 Apr 2018,18B CANBERRA DRIVE #07-47,Resale,Strata,101,"10,198",-,Condominium,1,99 yrs from 20/09/2010,2014,HDB,768100,27,76,North Region,Yishun
ARTRA,"1,589,300",785.77,"2,023",03 Apr 2018,10 ALEXANDRA VIEW #33-05,New Sale,Strata,73,"21,771",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,Private,158745,03,15,Central Region,Bukit Merah
WATERFRONT WAVES,"1,350,000","1,259.39","1,072",03 Apr 2018,762 BEDOK RESERVOIR ROAD #08-16,Resale,Strata,117,"11,538",-,Condominium,1,99 yrs from 31/10/2007,2011,HDB,479246,16,47,East Region,Bedok
ECO SANCTUARY,"1,568,000","1,603.84",978,03 Apr 2018,65 CHESTNUT AVENUE #01-15,Resale,Strata,149,"10,523",-,Condominium,1,99 yrs from 25/04/2012,2016,Private,679524,23,67,West Region,Bukit Panjang
EUHABITAT,"675,000",548.96,"1,230",03 Apr 2018,208 JALAN EUNOS #02-63,Resale,Strata,51,"13,235",-,Condominium,1,99 yrs from 06/12/2010,2015,Private,419548,14,41,East Region,Bedok
EVERGREEN PARK,"840,000","1,237.86",679,03 Apr 2018,35 HOUGANG AVENUE 7 #04-02,Resale,Strata,115,"7,304",-,Apartment,1,99 yrs from 01/10/1995,1999,Private,538802,19,53,North East Region,Hougang
NIM COLLECTION,"2,840,000","2,206.62","1,287",03 Apr 2018,61 NIM RISE,New Sale,Land,205,"13,854",-,Terrace House,1,99 yrs from 13/10/2016,Uncompleted,Private,804450,28,80,North East Region,Serangoon
THE CREST,"3,513,000","1,603.84","2,190",03 Apr 2018,107 PRINCE CHARLES CRESCENT #02-22,Resale,Strata,149,"23,577",-,Condominium,1,99 yrs from 21/12/2012,2017,Private,159020,03,15,Central Region,Bukit Merah
OASIS @ MULBERRY,"3,250,000","2,353.01","1,381",03 Apr 2018,103 BELIMBING AVENUE,Resale,Land,218.6,"14,867",-,Terrace House,1,Freehold,2006,Private,347491,13,34,Central Region,Toa Payoh
BALMORAL 8,"3,500,000","1,905.23","1,837",03 Apr 2018,8 BALMORAL ROAD #07-01,Resale,Strata,177,"19,774",-,Condominium,1,Freehold,2003,Private,259792,10,25,Central Region,Newton
HILLCREST VILLA,"2,950,000","3,153.85",935,03 Apr 2018,9T HILLCREST ROAD,Resale,Strata,293,"10,068",-,Terrace House,1,99 yrs from 03/08/2006,2009,Private,286720,11,28,Central Region,Bukit Timah
KELLETT COURT,"1,920,000","1,356.26","1,416",03 Apr 2018,21 SHELFORD ROAD #03-09,Resale,Strata,126,"15,238",-,Condominium,1,Freehold,1997,HDB,288411,11,28,Central Region,Bukit Timah
WALLICH RESIDENCE,"2,061,000",645.84,"3,191",03 Apr 2018,3 WALLICH STREET #43-02,New Sale,Strata,60,"34,350",-,Apartment,1,99 yrs from 21/02/2011,2017,Private,078882,02,07,Central Region,Downtown Core
THE ORIENT,"1,385,300",721.19,"1,921",03 Apr 2018,251 PASIR PANJANG ROAD #02-03,Resale,Strata,67,"20,676",-,Apartment,1,Freehold,2017,HDB,118610,05,11,Central Region,Queenstown
THE JADE,"1,020,000","1,011.82","1,008",03 Apr 2018,9 BUKIT BATOK CENTRAL LINK #04-10,Resale,Strata,94,"10,851",-,Condominium,1,99 yrs from 02/10/2001,2004,Private,658074,23,65,West Region,Bukit Batok
THE LAKESHORE,"980,000",947.23,"1,035",03 Apr 2018,29 JURONG WEST STREET 41 #10-08,Resale,Strata,88,"11,136",-,Condominium,1,99 yrs from 22/11/2002,2008,HDB,649411,22,64,West Region,Jurong West
FRANKEL ESTATE,"9,700,000","6,393.82","1,517",03 Apr 2018,9 SIGLAP HILL,Resale,Land,594,"16,330",-,Detached House,1,Freehold,1958,Private,456065,15,45,East Region,Bedok
THE TRILINQ,"1,688,000","1,345.5","1,255",03 Apr 2018,28 JALAN LEMPENG #16-05,New Sale,Strata,125,"13,504",-,Condominium,1,99 yrs from 16/04/2012,2017,Private,128807,05,12,West Region,Clementi
NEW FUTURA,"6,215,600","1,829.88","3,397",03 Apr 2018,18 LEONIE HILL ROAD #22-06,Resale,Strata,170,"36,562",-,Condominium,1,Freehold,2017,Private,239199,09,23,Central Region,River Valley
N.A.,"3,620,000","3,123.71","1,159",03 Apr 2018,1 CHESTNUT TERRACE,Resale,Land,290.2,"12,474",-,Terrace House,1,Freehold,1994,Private,679119,23,67,West Region,Bukit Panjang
THE BAYSHORE,"890,000",979.52,909,03 Apr 2018,34 BAYSHORE ROAD #11-04,Resale,Strata,91,"9,780",-,Condominium,1,99 yrs from 31/05/1993,1997,Private,469976,16,46,East Region,Bedok
VILLA MARINA,"1,480,000","1,248.62","1,185",03 Apr 2018,37 JALAN SEMPADAN #03-01,Resale,Strata,116,"12,759",-,Condominium,1,99 yrs from 13/02/1995,1999,HDB,457406,15,45,East Region,Bedok
THE FLORAVALE,"935,000","1,302.44",718,03 Apr 2018,218 WESTWOOD AVENUE #08-01,Resale,Strata,121,"7,727",-,Executive Condominium,1,99 yrs from 16/12/1997,2000,Private,648351,22,64,West Region,Jurong West
WINDERMERE,"860,000","1,280.92",671,03 Apr 2018,26 CHOA CHU KANG STREET 64 #13-03,Resale,Strata,119,"7,227",-,Executive Condominium,1,99 yrs from 03/03/1997,1999,HDB,689096,23,68,West Region,Choa Chu Kang
THE RED HOUSE,"1,637,000","1,130.22","1,448",03 Apr 2018,63 EAST COAST ROAD #05-18,New Sale,Strata,105,"15,590",-,Apartment,1,99 yrs from 06/01/2012,2016,HDB,428776,15,42,Central Region,Marine Parade
CASTLE GREEN,"925,000","1,151.75",803,03 Apr 2018,487 YIO CHU KANG ROAD #03-03,Resale,Strata,107,"8,645",-,Condominium,1,99 yrs from 01/12/1993,1997,Private,787059,26,78,North East Region,Ang Mo Kio
SIMS RESIDENCES,"1,185,000","1,420.85",834,03 Apr 2018,8 LORONG 39 GEYLANG #06-12,Resale,Strata,132,"8,977",-,Apartment,1,99 yrs from 11/08/1997,2002,Private,387882,14,38,Central Region,Geylang
ASPEN HEIGHTS,"1,660,000","1,044.11","1,590",03 Apr 2018,263 RIVER VALLEY ROAD #02-27,Resale,Strata,97,"17,113",-,Condominium,1,999 yrs from 01/07/1841,1998,Private,238309,09,23,Central Region,River Valley
COTE D'AZUR,"1,100,000",904.18,"1,217",03 Apr 2018,66 MARINE PARADE ROAD #21-15,Resale,Strata,84,"13,095",-,Condominium,1,99 yrs from 25/07/2001,2004,Private,449300,15,44,Central Region,Marine Parade
HILLVIEW REGENCY,"818,000",904.18,905,03 Apr 2018,26 BUKIT BATOK EAST AVENUE 2 #06-05,Resale,Strata,84,"9,738",-,Condominium,1,99 yrs from 20/06/2000,2005,HDB,659920,23,65,West Region,Bukit Batok
N.A.,"2,770,000","3,190.45",868,03 Apr 2018,14 JALAN TARI DULANG,Resale,Land,296.4,"9,345",-,Terrace House,1,999 yrs from 01/01/1879,-,HDB,799329,28,79,North East Region,Sengkang
NORTHVALE,"670,000",721.19,929,03 Apr 2018,61 CHOA CHU KANG LOOP #03-04,Resale,Strata,67,"10,000",-,Apartment,1,99 yrs from 01/03/1995,1998,HDB,689668,23,68,West Region,Choa Chu Kang
COCO PALMS,"1,520,000","1,474.67","1,031",03 Apr 2018,31 PASIR RIS GROVE #03-62,Sub Sale,Strata,137,"11,095",-,Condominium,1,99 yrs from 07/01/2008,2018,HDB,518075,18,51,East Region,Pasir Ris
PEBBLE BAY,"1,838,000","1,377.79","1,334",03 Apr 2018,130 TANJONG RHU ROAD #05-17,Resale,Strata,128,"14,359",-,Condominium,1,99 yrs from 09/03/1994,1997,Private,436918,15,43,Central Region,Kallang
SOL ACRES,"747,000",925.7,807,03 Apr 2018,26 CHOA CHU KANG GROVE #09-59,New Sale,Strata,86,"8,686",-,Executive Condominium,1,99 yrs from 02/06/2014,2018,HDB,688215,23,68,West Region,Choa Chu Kang
BLUE HORIZON,"950,000",925.7,"1,026",03 Apr 2018,21 WEST COAST CRESCENT #06-03,Resale,Strata,86,"11,047",-,Condominium,1,99 yrs from 14/08/2000,2005,HDB,128045,05,12,West Region,Clementi
CHUAN VISTA,"2,430,000","2,734.06",889,03 Apr 2018,49 CHUAN DRIVE,Resale,Land,254,"9,567",-,Terrace House,1,99 yrs from 26/05/1997,1999,Private,554849,19,55,North East Region,Serangoon
EAST COAST HILL,"5,250,000","5,074.15","1,035",03 Apr 2018,74 SENNETT AVENUE,Resale,Land,471.4,"11,137",-,Semi-Detached House,1,Freehold,1983,Private,467082,16,46,East Region,Bedok
THE CASCADIA,"1,470,000",882.65,"1,665",03 Apr 2018,945 BUKIT TIMAH ROAD #03-54,Resale,Strata,82,"17,927",-,Condominium,1,Freehold,2010,Private,589660,21,58,Central Region,Bukit Timah
TANGLIN VIEW,"1,390,000","1,151.75","1,207",03 Apr 2018,156 PRINCE CHARLES CRESCENT #03-18,Resale,Strata,107,"12,991",-,Condominium,1,99 yrs from 17/05/1997,2001,Private,159015,03,15,Central Region,Bukit Merah
THE LAKESHORE,"1,154,000","1,108.69","1,041",03 Apr 2018,33 JURONG WEST STREET 41 #12-42,Resale,Strata,103,"11,204",-,Condominium,1,99 yrs from 22/11/2002,2007,HDB,649413,22,64,West Region,Jurong West
THE LAKEFRONT RESIDENCES,"1,070,000","1,044.11","1,025",03 Apr 2018,48 LAKESIDE DRIVE #17-33,Resale,Strata,97,"11,031",-,Condominium,1,99 yrs from 03/08/2010,2014,HDB,648305,22,64,West Region,Jurong West
ICON,"1,080,000",570.49,"1,893",03 Apr 2018,10 GOPENG STREET #23-07,Resale,Strata,53,"20,377",-,Apartment,1,99 yrs from 29/01/2002,2007,Private,078878,02,07,Central Region,Downtown Core
THE RAINTREE,"1,540,000","1,582.31",973,03 Apr 2018,99 BUKIT DRIVE #05-40,Resale,Strata,147,"10,476",-,Condominium,1,99 yrs from 01/03/2003,2008,Private,587841,21,58,West Region,Bukit Panjang
FABER GARDEN CONDOMINIUM,"2,260,000","1,711.48","1,320",03 Apr 2018,10 ANGKLONG LANE #02-04,Resale,Strata,159,"14,214",-,Condominium,1,Freehold,1984,Private,579982,20,57,Central Region,Bishan
N.A.,"3,000,000","2,799.72","1,072",03 Apr 2018,9 BLANDFORD DRIVE,Resale,Land,260.1,"11,534",-,Terrace House,1,999 yrs from 01/01/1956,-,Private,559803,19,55,North East Region,Serangoon
LE ARC,"1,000,000","1,291.68",774,03 Apr 2018,6 LORONG 26 GEYLANG #03-02,Resale,Strata,120,"8,333",-,Apartment,1,Freehold,1990,Private,398481,14,39,Central Region,Geylang
THE POIZ RESIDENCES,"2,000,000","1,184.04","1,689",03 Apr 2018,2 MEYAPPA CHETTIAR ROAD #13-02,New Sale,Strata,110,"18,182",-,Apartment,1,99 yrs from 17/11/2014,Uncompleted,HDB,358472,13,35,Central Region,Toa Payoh
KEW VALE,"2,000,000","2,289.5",874,03 Apr 2018,1 KEW AVENUE,Resale,Land,212.7,"9,403",-,Terrace House,1,99 yrs from 03/02/1994,1996,Private,466328,16,46,East Region,Bedok
THE NEXUS,"1,580,000","1,065.64","1,483",03 Apr 2018,963 BUKIT TIMAH ROAD #09-23,Resale,Strata,99,"15,960",-,Condominium,1,Freehold,2006,HDB,589656,21,58,Central Region,Bukit Timah
WATERTOWN,"800,000",602.78,"1,327",03 Apr 2018,71 PUNGGOL CENTRAL #07-45,Sub Sale,Strata,56,"14,286",-,Apartment,1,99 yrs from 18/05/2011,2017,HDB,828755,19,82,North East Region,Punggol
CAIRNHILL RESIDENCES,"2,680,000","1,173.28","2,284",03 Apr 2018,31 CAIRNHILL CIRCLE #16-02,Resale,Strata,109,"24,587",-,Apartment,1,Freehold,2009,Private,229774,09,22,Central Region,Newton
PARK NATURA,"2,150,000","2,034.4","1,057",03 Apr 2018,37 BUKIT BATOK EAST AVENUE 6 #04-32,Resale,Strata,189,"11,376",-,Condominium,1,Freehold,2011,Private,659766,23,65,Central Region,Bukit Timah
BLUE HORIZON,"965,000",958,"1,007",03 Apr 2018,29 WEST COAST CRESCENT #13-25,Resale,Strata,89,"10,843",-,Condominium,1,99 yrs from 14/08/2000,2005,Private,128049,05,12,West Region,Clementi
CASPIAN,"1,478,888","1,431.61","1,033",03 Apr 2018,60 LAKESIDE DRIVE #17-39,Resale,Strata,133,"11,119",-,Condominium,1,99 yrs from 17/03/2008,2012,HDB,648320,22,64,West Region,Jurong West
MARINA ONE RESIDENCES,"4,456,188","1,517.72","2,936",03 Apr 2018,21 MARINA WAY #27-07,New Sale,Strata,141,"31,604",-,Apartment,1,99 yrs from 01/07/2011,2017,N.A,018978,01,01,Central Region,Downtown Core
ST REGIS RESIDENCES SINGAPORE,"5,500,000","2,120.51","2,594",03 Apr 2018,31 TANGLIN ROAD #14-04,Resale,Strata,197,"27,919",-,Apartment,1,999 yrs from 24/11/1995,2008,Private,247912,10,24,Central Region,Orchard
ARDMORE PARK,"9,380,000","2,884.75","3,252",03 Apr 2018,15 ARDMORE PARK #20-04,Resale,Strata,268,"35,000",-,Condominium,1,Freehold,2001,Private,259959,10,25,Central Region,Newton
ARTRA,"2,161,400","1,227.1","1,761",03 Apr 2018,10 ALEXANDRA VIEW #36-02,New Sale,Strata,114,"18,960",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,HDB,158745,03,15,Central Region,Bukit Merah
VERSILIA ON HAIG,"1,680,000","1,130.22","1,486",03 Apr 2018,31 IPOH LANE #16-05,Resale,Strata,105,"16,000",-,Condominium,1,Freehold,2010,Private,438639,15,43,Central Region,Geylang
SPOTTISWOODE RESIDENCES,"1,250,000",602.78,"2,074",03 Apr 2018,48 SPOTTISWOODE PARK ROAD #31-12,Resale,Strata,56,"22,321",-,Condominium,1,Freehold,2013,HDB,088660,02,08,Central Region,Bukit Merah
LOYANG VILLAS,"1,380,000","1,649.04",837,03 Apr 2018,291 LOYANG RISE,Resale,Land,153.2,"9,008",-,Terrace House,1,99 yrs from 01/05/1993,1995,HDB,507323,17,50,East Region,Pasir Ris
SERANGOON GARDEN ESTATE,"2,230,000","1,839.57","1,212",03 Apr 2018,51 CONWAY GROVE,Resale,Land,170.9,"13,049",-,Terrace House,1,999 yrs from 01/01/1955,2000,Private,558228,19,55,North East Region,Serangoon
