Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
CLEMENTI PARK,"2,010,000","1,872.94","1,073",17 May 2017,135 SUNSET WAY #08-11,Resale,Strata,174,"11,552",-,Condominium,1,Freehold,1985,Private,597158,21,59,West Region,Clementi
THE COAST AT SENTOSA COVE,"2,900,000","2,077.45","1,396",17 May 2017,278 OCEAN DRIVE #01-16,Resale,Strata,193,"15,026",-,Condominium,1,99 yrs from 11/04/2006,2009,Private,098450,04,09,Central Region,Southern Islands
EASTWOOD VILLE,"2,430,000","3,060.21",794,17 May 2017,16 EASTWOOD TERRACE,Resale,Land,284.3,"8,547",-,Terrace House,1,99 yrs from 21/06/1995,2000,Private,486486,16,48,East Region,Bedok
THE SPRINGBLOOM,"1,680,000","1,646.89","1,020",17 May 2017,143 SERANGOON AVENUE 3 #14-06,Resale,Strata,153,"10,980",-,Condominium,1,99 yrs from 01/03/1995,1999,HDB,556121,19,55,North East Region,Serangoon
THE MADEIRA,"905,000","1,054.87",858,17 May 2017,56 BUKIT BATOK STREET 31 #04-18,Resale,Strata,98,"9,235",-,Condominium,1,99 yrs from 14/08/2000,2003,Private,659445,23,65,West Region,Bukit Batok
CRADELS,"660,000",441.32,"1,495",17 May 2017,10 LORONG LIMAU #14-02,Resale,Strata,41,"16,098",-,Apartment,1,Freehold,2015,HDB,328754,12,32,Central Region,Novena
PARK NATURA,"1,950,000","1,743.77","1,118",17 May 2017,35 BUKIT BATOK EAST AVENUE 6 #05-15,Resale,Strata,162,"12,037",-,Condominium,1,Freehold,2011,Private,659765,23,65,Central Region,Bukit Timah
THE BROWNSTONE,"761,600",947.23,804,17 May 2017,160 CANBERRA DRIVE #03-41,New Sale,Strata,88,"8,655",-,Executive Condominium,1,99 yrs from 28/04/2014,Uncompleted,Private,767999,27,76,North Region,Sembawang
LE REGAL,"550,000",365.98,"1,503",17 May 2017,340 GEYLANG ROAD #02-08,Resale,Strata,34,"16,176",-,Apartment,1,Freehold,2015,HDB,389365,14,38,Central Region,Geylang
SOL ACRES,"712,000",850.36,837,17 May 2017,12 CHOA CHU KANG GROVE #22-33,New Sale,Strata,79,"9,013",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,N.A,688208,23,68,West Region,Choa Chu Kang
THE BROWNSTONE,"746,400",947.23,788,17 May 2017,150 CANBERRA DRIVE #03-03,New Sale,Strata,88,"8,482",-,Executive Condominium,1,99 yrs from 28/04/2014,Uncompleted,HDB,768079,27,76,North Region,Sembawang
WOODSVALE,"818,000","1,431.61",571,17 May 2017,11 WOODLANDS DRIVE 72 #01-29,Resale,Strata,133,"6,150",-,Executive Condominium,1,99 yrs from 22/09/1997,2000,HDB,738094,25,73,North Region,Woodlands
CITY TOWERS,"1,920,000","1,700.71","1,129",17 May 2017,317 BUKIT TIMAH ROAD #02-319,Resale,Strata,158,"12,152",-,Apartment,1,Freehold,-,Private,259711,10,25,Central Region,Tanglin
SERANGOON GARDEN ESTATE,"4,206,060","4,699.56",895,17 May 2017,4 ALNWICK ROAD,Resale,Land,436.6,"9,634",-,Semi-Detached House,1,999 yrs from 01/01/1955,-,Private,559958,19,55,North East Region,Serangoon
JUBILEE RESIDENCE,"6,880,000","7,653.2",899,17 May 2017,"353 PASIR PANJANG ROAD #05-02,03,05",Resale,Strata,711,"9,677",-,Apartment,3,Freehold,-,Private,118695,05,11,Central Region,Queenstown
QUEENS,"1,470,000","1,194.8","1,230",17 May 2017,10 STIRLING ROAD #23-02,Resale,Strata,111,"13,243",-,Condominium,1,99 yrs from 16/02/1998,2002,HDB,148954,03,14,Central Region,Queenstown
SERANGOON GARDEN ESTATE,"2,628,000","2,668.4",985,17 May 2017,77 CARISBROOKE GROVE,Resale,Land,247.9,"10,601",-,Terrace House,1,999 yrs from 01/01/1955,-,HDB,558854,19,55,North East Region,Serangoon
CAIRNHILL NINE,"2,719,000","1,033.34","2,631",17 May 2017,9 CAIRNHILL ROAD #28-12,New Sale,Strata,96,"28,323",-,Apartment,1,99 yrs from 12/05/2014,2016,Private,229723,09,22,Central Region,Orchard
ASPEN HEIGHTS,"2,130,000","1,582.31","1,346",17 May 2017,261 RIVER VALLEY ROAD #03-19,Resale,Strata,147,"14,490",-,Condominium,1,999 yrs from 01/07/1841,1998,Private,238307,09,23,Central Region,River Valley
COSTA DEL SOL,"1,600,000","1,474.67","1,085",17 May 2017,72 BAYSHORE ROAD #08-16,Resale,Strata,137,"11,679",-,Condominium,1,99 yrs from 05/05/1997,2004,Private,469988,16,46,East Region,Bedok
DAKOTA RESIDENCES,"1,315,000","1,044.11","1,259",17 May 2017,42 DAKOTA CRESCENT #12-18,Resale,Strata,97,"13,557",-,Condominium,1,99 yrs from 11/09/2007,2010,HDB,399940,14,39,Central Region,Geylang
PARK INFINIA AT WEE NAM,"1,660,000",850.36,"1,952",18 May 2017,6A LINCOLN ROAD #21-13,Resale,Strata,79,"21,013",-,Condominium,1,Freehold,2008,Private,308366,11,30,Central Region,Novena
GEM RESIDENCES,"850,000",484.38,"1,755",18 May 2017,1 LORONG 5 TOA PAYOH #22-01,New Sale,Strata,45,"18,889",-,Condominium,1,99 yrs from 21/09/2015,Uncompleted,N.A,319458,12,31,Central Region,Toa Payoh
FOREST WOODS,"1,254,000",914.94,"1,371",18 May 2017,9 LORONG LEW LIAN #08-02,New Sale,Strata,85,"14,753",-,Condominium,1,99 yrs from 05/02/2016,Uncompleted,HDB,536494,19,53,North East Region,Serangoon
THE NAUTICAL,"1,025,000","1,119.46",916,18 May 2017,93 JALAN SENDUDOK #02-19,Resale,Strata,104,"9,856",-,Condominium,1,99 yrs from 29/08/2011,2015,HDB,769472,27,76,North Region,Sembawang
HAZEL PARK CONDOMINIUM,"1,098,000","1,205.57",911,18 May 2017,17 HAZEL PARK TERRACE #01-07,Resale,Strata,112,"9,804",-,Condominium,1,999 yrs from 25/09/1882,2000,HDB,678944,23,67,West Region,Bukit Panjang
ARTRA,"1,408,999",828.83,"1,700",18 May 2017,10 ALEXANDRA VIEW #18-07,New Sale,Strata,77,"18,299",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,Private,158745,03,15,Central Region,Bukit Merah
SEMBAWANG HILLS ESTATE,"3,150,000","1,999.95","1,575",18 May 2017,35 JALAN MENARONG,Resale,Land,185.8,"16,954",-,Terrace House,1,Freehold,-,HDB,577442,20,57,North East Region,Ang Mo Kio
KINGSFORD WATERBAY,"1,034,000",882.65,"1,171",18 May 2017,76 UPPER SERANGOON VIEW #09-59,New Sale,Strata,82,"12,610",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,Private,533880,19,53,North East Region,Hougang
SOL ACRES,"703,000",850.36,827,18 May 2017,12 CHOA CHU KANG GROVE #19-33,New Sale,Strata,79,"8,899",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688208,23,68,West Region,Choa Chu Kang
MAPLE WOODS,"1,180,000",850.36,"1,388",18 May 2017,993 BUKIT TIMAH ROAD #05-15,Resale,Strata,79,"14,937",-,Condominium,1,Freehold,1997,Private,589631,21,58,Central Region,Bukit Timah
THE URBANITE,"700,000",484.38,"1,445",18 May 2017,29 HERTFORD ROAD #02-08,Resale,Strata,45,"15,556",-,Apartment,1,Freehold,2014,Private,219384,08,21,Central Region,Kallang
COMMONWEALTH TOWERS,"858,000",441.32,"1,944",18 May 2017,232 COMMONWEALTH AVENUE #38-16,New Sale,Strata,41,"20,927",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,HDB,149740,03,14,Central Region,Queenstown
HILLVIEW PARK,"1,120,000","1,227.1",913,18 May 2017,19B HILLVIEW AVENUE #01-06,Resale,Strata,114,"9,825",-,Condominium,1,Freehold,1995,Private,669555,23,66,West Region,Bukit Batok
EIGHT RIVERSUITES,"740,000",441.32,"1,677",18 May 2017,10 WHAMPOA EAST #26-32,Sub Sale,Strata,41,"18,049",-,Condominium,1,99 yrs from 11/07/2011,2016,HDB,338521,12,33,Central Region,Kallang
KINGSFORD WATERBAY,"1,214,730","1,033.34","1,176",18 May 2017,74 UPPER SERANGOON VIEW #13-51,New Sale,Strata,96,"12,653",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533881,19,53,North East Region,Hougang
KINGSFORD WATERBAY,"1,211,000","1,033.34","1,172",18 May 2017,74 UPPER SERANGOON VIEW #09-51,New Sale,Strata,96,"12,615",-,Apartment,1,99 yrs from 03/03/2014,2018,N.A,533881,19,53,North East Region,Hougang
SEASIDE RESIDENCES,"1,857,000","1,087.16","1,708",18 May 2017,12 SIGLAP LINK #19-11,New Sale,Strata,101,"18,386",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,Private,448870,15,44,East Region,Bedok
BOATHOUSE RESIDENCES,"1,420,000","1,560.78",910,18 May 2017,23 UPPER SERANGOON VIEW #15-03,Resale,Strata,145,"9,793",-,Condominium,1,99 yrs from 09/02/2011,2015,Private,534047,19,53,North East Region,Hougang
EMERALD PARK,"970,000",925.7,"1,048",18 May 2017,2 INDUS ROAD #13-02,Resale,Strata,86,"11,279",-,Condominium,1,99 yrs from 01/09/1991,1993,Private,169586,03,16,Central Region,Bukit Merah
HILLION RESIDENCES,"698,250",473.62,"1,474",18 May 2017,12 JELEBU ROAD #16-25,New Sale,Strata,44,"15,869",-,Apartment,1,99 yrs from 04/01/2013,Uncompleted,HDB,677673,23,67,West Region,Bukit Panjang
BULLION PARK,"1,100,000","1,237.86",889,18 May 2017,170 LENTOR LOOP #09-03,Resale,Strata,115,"9,565",-,Condominium,1,Freehold,1993,HDB,789099,26,78,North East Region,Ang Mo Kio
CASHEW HEIGHTS CONDOMINIUM,"1,570,000","1,657.66",947,18 May 2017,93 CASHEW ROAD #14-03,Resale,Strata,154,"10,195",-,Condominium,1,999 yrs from 25/09/1882,1990,Private,679664,23,67,West Region,Bukit Panjang
SOUTHAVEN II,"1,520,000","1,539.25",987,18 May 2017,35 HINDHEDE WALK #02-03,Resale,Strata,143,"10,629",-,Condominium,1,999 yrs from 21/06/1877,1999,Private,587969,21,58,West Region,Bukit Panjang
HILLVIEW REGENCY,"906,000","1,130.22",802,18 May 2017,28 BUKIT BATOK EAST AVENUE 2 #17-18,Resale,Strata,105,"8,629",-,Condominium,1,99 yrs from 20/06/2000,2005,HDB,659921,23,65,West Region,Bukit Batok
N.A.,"7,580,000","7,976.12",950,18 May 2017,9E JALAN BERJAYA,Resale,Land,741,"10,229",-,Detached House,1,Freehold,-,Private,578614,20,57,Central Region,Bishan
RIVERSAILS,"1,060,000","1,108.69",956,18 May 2017,8 UPPER SERANGOON CRESCENT #12-20,Resale,Strata,103,"10,291",-,Condominium,1,99 yrs from 07/12/2011,2016,Private,534032,19,53,North East Region,Hougang
THE ARTE,"2,225,000","1,872.94","1,188",18 May 2017,21 JALAN RAJA UDANG #29-06,Resale,Strata,174,"12,787",-,Condominium,1,Freehold,2010,Private,329215,12,32,Central Region,Novena
PARC RIVIERA,"873,000",645.84,"1,352",18 May 2017,101 WEST COAST VALE #31-02,New Sale,Strata,60,"14,550",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,Private,126753,05,12,West Region,Clementi
THE BAYSHORE,"897,000",979.52,916,18 May 2017,22 BAYSHORE ROAD #24-06,Resale,Strata,91,"9,857",-,Condominium,1,99 yrs from 31/05/1993,1996,HDB,469970,16,46,East Region,Bedok
THE GRANGE,"3,750,000","1,743.77","2,151",18 May 2017,1 GRANGE GARDEN #08-04,Resale,Strata,162,"23,148",-,Condominium,1,Freehold,2008,Private,249631,10,24,Central Region,River Valley
WOODSVALE,"813,000","1,291.68",629,18 May 2017,11 WOODLANDS DRIVE 72 #08-33,Resale,Strata,120,"6,775",-,Executive Condominium,1,99 yrs from 22/09/1997,2000,HDB,738094,25,73,North Region,Woodlands
VENTUNO BALMORAL,"1,998,000","1,313.21","1,521",18 May 2017,21 BALMORAL ROAD #09-01,Resale,Strata,122,"16,377",-,Apartment,1,Freehold,2008,HDB,259805,10,25,Central Region,Tanglin
ARDMORE PARK,"8,000,000","2,884.75","2,773",18 May 2017,11 ARDMORE PARK #15-04,Resale,Strata,268,"29,851",-,Condominium,1,Freehold,2001,Private,259957,10,25,Central Region,Newton
THE BROWNSTONE,"743,200",936.47,794,18 May 2017,150 CANBERRA DRIVE #04-03,New Sale,Strata,87,"8,543",-,Executive Condominium,1,99 yrs from 28/04/2014,2017,HDB,768079,27,76,North Region,Sembawang
SPOTTISWOODE RESIDENCES,"1,208,000",624.31,"1,935",18 May 2017,48 SPOTTISWOODE PARK ROAD #22-04,Resale,Strata,58,"20,828",-,Condominium,1,Freehold,2013,Private,088660,02,08,Central Region,Bukit Merah
RIDGEWOOD,"1,900,000","1,743.77","1,090",18 May 2017,1 RIDGEWOOD CLOSE #21-03,Resale,Strata,162,"11,728",-,Condominium,1,999 yrs from 06/07/1885,1981,Private,276692,10,27,Central Region,Bukit Timah
SOL ACRES,"708,000",925.7,765,18 May 2017,20 CHOA CHU KANG GROVE #15-49,New Sale,Strata,86,"8,233",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,N.A,688212,23,68,West Region,Choa Chu Kang
N.A.,"9,700,000","7,595.08","1,277",18 May 2017,2 HUA GUAN AVENUE,Resale,Land,705.6,"13,747",-,Detached House,1,999 yrs from 07/05/1879,1989,Private,589084,21,58,Central Region,Bukit Timah
KINGSFORD WATERBAY,"974,000",850.36,"1,145",18 May 2017,66 UPPER SERANGOON VIEW #06-11,New Sale,Strata,79,"12,329",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533885,19,53,North East Region,Hougang
AMBER SKYE,"2,356,000","1,334.74","1,765",18 May 2017,8 AMBER ROAD #06-01,New Sale,Strata,124,"19,000",-,Apartment,1,Freehold,2017,Private,439853,15,43,Central Region,Marine Parade
ECO,"1,400,000","1,022.58","1,369",18 May 2017,281 BEDOK SOUTH AVENUE 3 #07-39,Sub Sale,Strata,95,"14,737",-,Condominium,1,99 yrs from 14/05/2012,2017,HDB,465459,16,46,East Region,Bedok
HIGHLINE RESIDENCES,"1,339,600",635.08,"2,109",18 May 2017,7 KIM TIAN ROAD #30-10,New Sale,Strata,59,"22,705",-,Condominium,1,99 yrs from 22/07/2013,Uncompleted,HDB,168592,03,16,Central Region,Bukit Merah
GRANDEUR PARK RESIDENCES,"974,000",667.37,"1,459",18 May 2017,9 BEDOK SOUTH AVENUE 3 #05-39,New Sale,Strata,62,"15,710",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,N.A,465465,16,46,East Region,Bedok
THE ALPS RESIDENCES,"1,049,000","1,065.64",984,18 May 2017,117 TAMPINES STREET 86 #02-46,New Sale,Strata,99,"10,596",-,Condominium,1,99 yrs from 03/08/2015,Uncompleted,HDB,528538,18,52,East Region,Tampines
SIMS URBAN OASIS,"1,394,000","1,022.58","1,363",18 May 2017,4 SIMS DRIVE #14-21,New Sale,Strata,95,"14,674",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,HDB,387387,14,38,Central Region,Geylang
SANCTUARY GREEN,"1,490,000","1,356.26","1,099",18 May 2017,181 TANJONG RHU ROAD #09-18,Resale,Strata,126,"11,825",-,Condominium,1,99 yrs from 17/03/1997,2004,Private,436922,15,43,Central Region,Kallang
CITY SQUARE RESIDENCES,"1,650,000","1,216.33","1,357",18 May 2017,10 KITCHENER LINK #15-20,Resale,Strata,113,"14,602",-,Condominium,1,Freehold,2008,Private,207225,08,20,Central Region,Kallang
THE SANTORINI,"1,208,700","1,248.62",968,18 May 2017,25 TAMPINES STREET 86 #04-20,New Sale,Strata,116,"10,420",-,Condominium,1,99 yrs from 16/10/2013,Uncompleted,N.A,528569,18,52,East Region,Tampines
SERANGOON GARDEN ESTATE,"4,380,000","4,210.88","1,040",18 May 2017,55 PORTCHESTER AVENUE,Resale,Land,391.2,"11,196",-,Semi-Detached House,1,999 yrs from 01/01/1955,1996,Private,556337,19,55,North East Region,Serangoon
ROYALVILLE,"1,550,000","1,237.86","1,252",18 May 2017,835 BUKIT TIMAH ROAD #04-03,Resale,Strata,115,"13,478",-,Condominium,1,Freehold,1987,HDB,279888,10,27,Central Region,Bukit Timah
THE SANTORINI,"1,106,820","1,151.75",961,18 May 2017,27 TAMPINES STREET 86 #02-23,New Sale,Strata,107,"10,344",-,Condominium,1,99 yrs from 16/10/2013,2017,HDB,528570,18,52,East Region,Tampines
THE GLADES,"1,768,000","1,280.92","1,380",18 May 2017,16 BEDOK RISE #02-49,New Sale,Strata,119,"14,857",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,465409,16,46,East Region,Bedok
THE CREST,"1,980,000","1,227.1","1,614",18 May 2017,105 PRINCE CHARLES CRESCENT #03-15,New Sale,Strata,114,"17,368",-,Condominium,1,99 yrs from 21/12/2012,2017,N.A,159019,03,15,Central Region,Bukit Merah
THE QUARTZ,"990,000","1,065.64",929,18 May 2017,55 COMPASSVALE BOW #06-09,Resale,Strata,99,"10,000",-,Condominium,1,99 yrs from 18/04/2005,2009,HDB,544986,19,54,North East Region,Sengkang
BLISS@KOVAN,"1,535,550","1,765.3",870,18 May 2017,2 SIMON LANE #05-03,Resale,Strata,164,"9,363",-,Condominium,1,Freehold,2015,Private,546053,19,54,North East Region,Hougang
COMMONWEALTH TOWERS,"1,771,100","1,076.4","1,645",18 May 2017,230 COMMONWEALTH AVENUE #35-04,New Sale,Strata,100,"17,711",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,N.A,149739,03,14,Central Region,Queenstown
THE GLACIER,"1,432,800","1,334.74","1,073",18 May 2017,260 JOO CHIAT PLACE #03-01,Resale,Strata,124,"11,555",-,Apartment,1,Freehold,2004,HDB,427941,15,42,East Region,Bedok
VIIO @ BALESTIER,"888,000",559.73,"1,586",18 May 2017,520 BALESTIER ROAD #05-08,New Sale,Strata,52,"17,077",-,Apartment,1,Freehold,Uncompleted,N.A,329853,12,32,Central Region,Novena
THE PARC CONDOMINIUM,"1,780,000","1,420.85","1,253",18 May 2017,9 WEST COAST WALK #18-20,Resale,Strata,132,"13,485",-,Condominium,1,Freehold,2010,HDB,127160,05,12,West Region,Clementi
THE VISIONAIRE,"816,000","1,022.58",798,18 May 2017,186 CANBERRA DRIVE #09-33,New Sale,Strata,95,"8,589",-,Executive Condominium,1,99 yrs from 09/01/2015,Uncompleted,HDB,767955,27,76,North Region,Sembawang
SOL ACRES,"890,000","1,097.93",811,18 May 2017,2 CHOA CHU KANG GROVE #24-02,New Sale,Strata,102,"8,725",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,N.A,688238,23,68,West Region,Choa Chu Kang
DRAYCOTT EIGHT,"2,100,000","1,173.28","1,790",18 May 2017,6 DRAYCOTT PARK #05-03,Resale,Strata,109,"19,266",-,Condominium,1,99 yrs from 24/10/1997,2005,Private,259403,10,25,Central Region,Newton
COMMONWEALTH TOWERS,"1,537,100",904.18,"1,700",18 May 2017,232 COMMONWEALTH AVENUE #35-21,New Sale,Strata,84,"18,299",-,Condominium,1,99 yrs from 07/05/2013,2017,Private,149740,03,14,Central Region,Queenstown
THE TRIZON,"3,200,000","2,012.87","1,590",18 May 2017,2 RIDGEWOOD CLOSE #15-01,Resale,Strata,187,"17,112",-,Condominium,1,Freehold,2012,Private,276693,10,27,Central Region,Bukit Timah
THE BROWNSTONE,"778,400",882.65,882,18 May 2017,156 CANBERRA DRIVE #02-28,New Sale,Strata,82,"9,493",-,Executive Condominium,1,99 yrs from 28/04/2014,2017,HDB,768082,27,76,North Region,Sembawang
PARC IMPERIAL,"657,000",409.03,"1,606",18 May 2017,253A PASIR PANJANG ROAD #04-09,Resale,Strata,38,"17,289",-,Condominium,1,Freehold,2010,Private,117422,05,11,Central Region,Queenstown
MARINE BLUE,"1,299,600",731.95,"1,776",18 May 2017,91 MARINE PARADE ROAD #12-05,New Sale,Strata,68,"19,112",-,Condominium,1,Freehold,2016,HDB,449314,15,44,Central Region,Marine Parade
THE CENTRIS,"1,160,000","1,065.64","1,089",18 May 2017,73 JURONG WEST CENTRAL 3 #15-18,Resale,Strata,99,"11,717",-,Apartment,1,99 yrs from 21/06/2006,2009,Private,648336,22,64,West Region,Jurong West
WESTMERE,"1,030,000","1,205.57",854,18 May 2017,77 JURONG EAST STREET 13 #13-03,Resale,Strata,112,"9,196",-,Executive Condominium,1,99 yrs from 26/06/1996,1999,HDB,609653,22,60,West Region,Jurong East
N.A.,"5,450,000","2,610.27","2,088",18 May 2017,20A ROBIN CLOSE,Resale,Land,242.5,"22,474",-,Semi-Detached House,1,Freehold,2008,Private,258324,10,25,Central Region,Tanglin
KISMIS VIEW,"1,368,000","2,109.74",648,18 May 2017,17 LORONG KISMIS #03-06,Resale,Strata,196,"6,980",-,Condominium,1,99 yrs from 21/11/1983,1984,Private,598010,21,59,Central Region,Bukit Timah
HEDGES PARK CONDOMINIUM,"830,000",871.88,952,18 May 2017,87 FLORA DRIVE #08-57,Resale,Strata,81,"10,247",-,Condominium,1,99 yrs from 28/07/2010,2015,Private,506889,17,50,East Region,Pasir Ris
FLORENCE REGENCY,"900,000","1,700.71",529,18 May 2017,715 HOUGANG AVENUE 2 #02-357,Resale,Strata,158,"5,696",-,Apartment,1,103 yrs from 01/12/1985,-,HDB,530715,19,53,North East Region,Hougang
GROSVENOR VIEW,"1,530,000","1,776.06",861,18 May 2017,3 LENGKONG EMPAT #12-06,Resale,Strata,165,"9,273",-,Condominium,1,Freehold,2006,Private,417611,14,41,East Region,Bedok
BAN GUAN PARK,"5,100,000","3,643.61","1,400",18 May 2017,24 GREENLEAF PLACE,Resale,Land,338.5,"15,066",-,Semi-Detached House,1,Freehold,1968,Private,279428,10,27,Central Region,Bukit Timah
KINGSFORD WATERBAY,"1,548,000","1,356.26","1,141",18 May 2017,78 UPPER SERANGOON VIEW #05-65,New Sale,Strata,126,"12,286",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533879,19,53,North East Region,Hougang
GRANDLINK SQUARE,"1,150,000","1,162.51",989,18 May 2017,511 GUILLEMARD ROAD #06-12,Resale,Strata,108,"10,648",-,Apartment,1,Freehold,2000,Private,399849,14,39,Central Region,Geylang
SOL ACRES,"694,000",850.36,816,18 May 2017,12 CHOA CHU KANG GROVE #16-33,New Sale,Strata,79,"8,785",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,HDB,688208,23,68,West Region,Choa Chu Kang
KINGSFORD WATERBAY,"893,000",688.9,"1,296",18 May 2017,66 UPPER SERANGOON VIEW #08-13,New Sale,Strata,64,"13,953",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,N.A,533885,19,53,North East Region,Hougang
CHILTERN PARK,"1,380,000","1,517.72",909,18 May 2017,131 SERANGOON AVENUE 3 #03-20,Resale,Strata,141,"9,787",-,Condominium,1,99 yrs from 01/03/1991,1995,HDB,556112,19,55,North East Region,Serangoon
THE TENNERY,"870,000",882.65,986,18 May 2017,5A WOODLANDS ROAD #06-30,Resale,Strata,82,"10,610",-,Apartment,1,99 yrs from 24/05/2010,2014,HDB,677728,23,67,West Region,Choa Chu Kang
THE NAUTICAL,"1,588,000","1,883.7",843,18 May 2017,95 JALAN SENDUDOK #05-33,Resale,Strata,175,"9,074",-,Condominium,1,99 yrs from 29/08/2011,2015,HDB,769473,27,76,North Region,Sembawang
THE RISE @ OXLEY - RESIDENCES,"1,643,800",667.37,"2,463",18 May 2017,73 OXLEY RISE #09-02,New Sale,Strata,62,"26,513",-,Apartment,1,Freehold,Uncompleted,HDB,238699,09,23,Central Region,Museum
KINGSFORD WATERBAY,"1,207,000","1,033.34","1,168",18 May 2017,74 UPPER SERANGOON VIEW #08-51,New Sale,Strata,96,"12,573",-,Apartment,1,99 yrs from 03/03/2014,Uncompleted,HDB,533881,19,53,North East Region,Hougang
THE VERVE,"850,000",818.06,"1,039",18 May 2017,23 JALAN RAJAH #06-06,Resale,Strata,76,"11,184",-,Apartment,1,Freehold,2012,Private,329138,12,32,Central Region,Novena
THE RIVERINE BY THE PARK,"1,750,000","1,205.57","1,452",18 May 2017,398 KALLANG ROAD #09-03,Resale,Strata,112,"15,625",-,Apartment,1,Freehold,2010,HDB,339098,12,33,Central Region,Kallang
SOL ACRES,"658,000",850.36,774,18 May 2017,12 CHOA CHU KANG GROVE #04-33,New Sale,Strata,79,"8,329",-,Executive Condominium,1,99 yrs from 02/06/2014,2018,HDB,688208,23,68,West Region,Choa Chu Kang
MERA TERRACE,"2,310,000","1,614.6","1,431",18 May 2017,155 SEAGULL WALK,Resale,Land,150,"15,400",-,Terrace House,1,Freehold,1996,HDB,486681,16,48,East Region,Tampines
PRINCIPAL GARDEN,"807,000",484.38,"1,666",18 May 2017,97 PRINCE CHARLES CRESCENT #14-19,New Sale,Strata,45,"17,933",-,Condominium,1,99 yrs from 21/07/2014,Uncompleted,HDB,159028,03,15,Central Region,Bukit Merah
WESTWOOD RESIDENCES,"972,000","1,151.75",844,18 May 2017,182 WESTWOOD AVENUE #04-08,New Sale,Strata,107,"9,084",-,Executive Condominium,1,99 yrs from 14/04/2014,2017,HDB,648146,22,64,West Region,Jurong West
NORTH PARK RESIDENCES,"1,080,000",753.48,"1,433",18 May 2017,15 YISHUN CENTRAL 1 #10-19,New Sale,Strata,70,"15,429",-,Apartment,1,99 yrs from 19/03/2015,Uncompleted,Private,768797,27,76,North Region,Yishun
