Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
LOYANG VILLAS,"1,880,000","3,394.97",554,20 Jun 2019,113 LOYANG VIEW,Resale,Land,315.4,"5,961",-,Terrace House,1,99 yrs from 01/05/1993,1995,Private,507178,17,50,East Region,Pasir Ris
ASPEN HEIGHTS,"4,520,880","2,691","1,680",20 Jun 2019,261 RIVER VALLEY ROAD #09-05,Resale,Strata,250,"18,084",-,Condominium,1,999 yrs from 01/07/1841,1998,Private,238307,09,23,Central Region,River Valley
WORTHINGTON,"1,250,000",968.76,"1,290",20 Jun 2019,35 BUTTERWORTH LANE #06-02,Resale,Strata,90,"13,889",-,Apartment,1,Freehold,2010,HDB,439443,15,43,Central Region,Geylang
PARC BOTANNIA,"1,122,290",861.12,"1,303",20 Jun 2019,18 FERNVALE STREET #04-29,New Sale,Strata,80,"14,029",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,Private,797394,28,79,North East Region,Sengkang
FLAMINGO VALLEY,"2,350,000","1,593.07","1,475",20 Jun 2019,476 SIGLAP ROAD #03-53,Resale,Strata,148,"15,878",-,Condominium,1,Freehold,2014,Private,454946,15,45,East Region,Bedok
THE TRESOR,"1,760,000","1,011.82","1,739",20 Jun 2019,28 DUCHESS ROAD #02-08,Resale,Strata,94,"18,723",-,Condominium,1,999 yrs from 27/12/1875,2007,Private,269030,10,26,Central Region,Bukit Timah
THE MADEIRA,"920,000","1,054.87",872,20 Jun 2019,50 BUKIT BATOK STREET 31 #11-06,Resale,Strata,98,"9,388",-,Condominium,1,99 yrs from 14/08/2000,2003,N.A,659442,23,65,West Region,Bukit Batok
NOMU,"3,200,000","1,388.56","2,305",20 Jun 2019,20 HANDY ROAD #07-03,Resale,Strata,129,"24,806",-,Apartment,1,Freehold,2009,Private,229236,09,22,Central Region,Museum
MONTEREY PARK CONDOMINIUM,"1,700,000","1,367.03","1,244",20 Jun 2019,23 WEST COAST RISE #06-04,Resale,Strata,127,"13,386",-,Condominium,1,999 yrs from 21/02/1885,2005,Private,127466,05,12,West Region,Clementi
ESPARINA RESIDENCES,"938,000",828.83,"1,132",20 Jun 2019,121 COMPASSVALE BOW #16-23,Resale,Strata,77,"12,182",-,Executive Condominium,1,99 yrs from 02/06/2010,2013,Private,544818,19,54,North East Region,Sengkang
LE QUEST,"1,807,000","1,313.21","1,376",20 Jun 2019,8 BUKIT BATOK STREET 41 #06-23,New Sale,Strata,122,"14,811",-,Apartment,1,99 yrs from 29/08/2016,Uncompleted,Private,657993,23,65,West Region,Bukit Batok
HERITAGE VIEW,"1,470,000","1,162.51","1,265",20 Jun 2019,10 DOVER RISE #19-03,Resale,Strata,108,"13,611",-,Condominium,1,99 yrs from 12/08/1996,2000,Private,138680,05,13,Central Region,Queenstown
MARTIN PLACE RESIDENCES,"1,380,000",592.02,"2,331",20 Jun 2019,2 MARTIN PLACE #20-01,Resale,Strata,55,"25,091",-,Condominium,1,Freehold,2011,Private,237988,09,23,Central Region,River Valley
MELVILLE PARK,"660,000",936.47,705,20 Jun 2019,16 SIMEI STREET 1 #05-15,Resale,Strata,87,"7,586",-,Condominium,1,99 yrs from 01/09/1992,1996,Private,529942,18,52,East Region,Tampines
THE FLORENCE RESIDENCES,"968,000",667.37,"1,450",20 Jun 2019,91 HOUGANG AVENUE 2 #05-49,New Sale,Strata,62,"15,613",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538864,19,53,North East Region,Hougang
BARTLEY RESIDENCES,"1,120,000",796.54,"1,406",20 Jun 2019,3 LORONG HOW SUN #04-14,Resale,Strata,74,"15,135",-,Apartment,1,99 yrs from 29/06/2011,2015,HDB,536560,19,53,North East Region,Serangoon
LEIGHWOODS,"5,950,000","4,919.15","1,210",20 Jun 2019,37 MOUNT SINAI RISE #13-00,Resale,Strata,457,"13,020",-,Condominium,1,Freehold,1985,Private,276956,10,27,Central Region,Bukit Timah
THE TRILINQ,"1,620,000","1,108.69","1,461",20 Jun 2019,28B JALAN LEMPENG #22-19,Resale,Strata,103,"15,728",-,Condominium,1,99 yrs from 16/04/2012,2017,HDB,128809,05,12,West Region,Clementi
WOODHAVEN,"630,000",602.78,"1,045",20 Jun 2019,73 WOODGROVE AVENUE #03-27,Resale,Strata,56,"11,250",-,Condominium,1,99 yrs from 07/02/2011,2015,HDB,737809,25,73,North Region,Woodlands
TREASURE AT TAMPINES,"1,385,000","1,033.34","1,340",20 Jun 2019,27 TAMPINES LANE #06-93,New Sale,Strata,96,"14,427",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528472,18,52,East Region,Tampines
CAVENDISH PARK,"1,430,000","1,313.21","1,089",20 Jun 2019,16 PINE GROVE #05-05,Resale,Strata,122,"11,721",-,Condominium,1,99 yrs from 18/11/1991,1996,Private,597593,21,59,Central Region,Bukit Timah
PLATINA GARDENS,"1,800,000","3,950.39",456,20 Jun 2019,32G PLATINA ROAD,Resale,Strata,367,"4,905",-,Terrace House,1,Freehold,2007,Private,758642,27,75,North Region,Mandai
MINBU VILLA,"2,850,000","2,518.78","1,132",20 Jun 2019,56 MINBU ROAD #10-01,Resale,Strata,234,"12,179",-,Apartment,1,Freehold,1981,Private,308185,11,30,Central Region,Novena
WESTWOOD PARK,"1,538,000","2,152.8",714,20 Jun 2019,96 WESTWOOD CRESCENT,Resale,Land,200,"7,690",-,Terrace House,1,99 yrs from 01/12/1994,1998,HDB,648789,22,64,West Region,Jurong West
LOYANG VILLAS,"1,550,000","2,645.79",586,20 Jun 2019,83 LOYANG RISE,Resale,Land,245.8,"6,306",-,Terrace House,1,99 yrs from 01/05/1993,1996,HDB,507518,17,50,East Region,Pasir Ris
GOLDENHILL PARK CONDOMINIUM,"2,000,000","1,334.74","1,498",20 Jun 2019,62 MEI HWAN DRIVE #03-05,Resale,Strata,124,"16,129",-,Condominium,1,Freehold,2004,Private,568427,20,56,North East Region,Serangoon
PALM ISLES,"535,000",505.91,"1,058",20 Jun 2019,42 FLORA DRIVE #05-70,Resale,Strata,47,"11,383",-,Condominium,1,99 yrs from 14/09/2011,2015,Private,506867,17,50,East Region,Pasir Ris
PARC ESTA,"821,000",452.09,"1,816",20 Jun 2019,914 SIMS AVENUE #09-65,New Sale,Strata,42,"19,548",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408973,14,40,Central Region,Geylang
THE PIER AT ROBERTSON,"1,310,000",678.13,"1,932",20 Jun 2019,80 MOHAMED SULTAN ROAD #07-04,Resale,Strata,63,"20,794",-,Apartment,1,Freehold,2006,Private,239013,09,23,Central Region,Singapore River
LA CASA,"810,000","1,173.28",690,20 Jun 2019,66 WOODLANDS DRIVE 16 #03-34,Resale,Strata,109,"7,431",-,Executive Condominium,1,99 yrs from 13/09/2004,2008,Private,737893,25,73,North Region,Woodlands
THE PARC CONDOMINIUM,"1,710,000","1,302.44","1,313",20 Jun 2019,3 WEST COAST WALK #03-08,Resale,Strata,121,"14,132",-,Condominium,1,Freehold,2010,Private,127140,05,12,West Region,Clementi
EIGHT RIVERSUITES,"736,000",441.32,"1,668",20 Jun 2019,10 WHAMPOA EAST #21-32,Resale,Strata,41,"17,951",-,Condominium,1,99 yrs from 11/07/2011,2016,Private,338521,12,33,Central Region,Kallang
NEEM TREE,"1,545,000",818.06,"1,889",20 Jun 2019,30 JALAN KEMAMAN #12-02,New Sale,Strata,76,"20,329",-,Apartment,1,Freehold,2018,HDB,329341,12,32,Central Region,Novena
STARVILLE,"1,200,000","1,216.33",987,20 Jun 2019,66 LENGKONG TIGA #09-14,Resale,Strata,113,"10,619",-,Condominium,1,Freehold,2006,HDB,417471,14,41,East Region,Bedok
QUEENS,"1,530,000","1,194.8","1,281",20 Jun 2019,16 STIRLING ROAD #13-15,Resale,Strata,111,"13,784",-,Condominium,1,99 yrs from 16/02/1998,2002,HDB,148957,03,14,Central Region,Queenstown
THE MORNINGSIDE,"4,200,000","2,411.14","1,742",20 Jun 2019,1 JALAN KUALA #06-01,Resale,Strata,224,"18,750",-,Apartment,1,Freehold,1992,Private,239639,09,23,Central Region,River Valley
THE GRANGE,"4,500,000","1,765.3","2,549",20 Jun 2019,3 GRANGE GARDEN #06-02,Resale,Strata,164,"27,439",-,Condominium,1,Freehold,2008,Private,249633,10,24,Central Region,River Valley
THOMSON 800,"1,910,000","1,431.61","1,334",20 Jun 2019,808 THOMSON ROAD #04-20,Resale,Strata,133,"14,361",-,Condominium,1,Freehold,1999,N.A,298190,11,29,Central Region,Toa Payoh
HERITAGE VIEW,"1,360,000","1,194.8","1,138",20 Jun 2019,10 DOVER RISE #14-10,Resale,Strata,111,"12,252",-,Condominium,1,99 yrs from 12/08/1996,2000,Private,138680,05,13,Central Region,Queenstown
KANDIS RESIDENCE,"920,000",764.24,"1,204",20 Jun 2019,8 KANDIS LINK #04-16,New Sale,Strata,71,"12,958",-,Condominium,1,99 yrs from 11/07/2016,Uncompleted,HDB,756970,27,75,North Region,Sembawang
SOLEIL @ SINARAN,"1,760,000",958,"1,837",20 Jun 2019,6 SINARAN DRIVE #32-14,Resale,Strata,89,"19,775",-,Condominium,1,99 yrs from 23/10/2006,2011,Private,307468,11,30,Central Region,Novena
SOPHIA RESIDENCE,"2,309,000","1,345.5","1,716",20 Jun 2019,15 SOPHIA ROAD #03-29,Resale,Strata,125,"18,472",-,Condominium,1,Freehold,2014,Private,228196,09,22,Central Region,Rochor
TREASURE AT TAMPINES,"635,000",484.38,"1,311",20 Jun 2019,51 TAMPINES LANE #05-176,New Sale,Strata,45,"14,111",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528460,18,52,East Region,Tampines
SPRINGDALE CONDOMINIUM,"1,318,000","1,108.69","1,189",20 Jun 2019,47 HINDHEDE WALK #05-11,Resale,Strata,103,"12,796",-,Condominium,1,999 yrs from 21/06/1877,1998,HDB,587977,21,58,West Region,Bukit Panjang
KANDIS RESIDENCE,"1,262,000","1,033.34","1,221",20 Jun 2019,2 KANDIS LINK #03-03,New Sale,Strata,96,"13,146",-,Condominium,1,99 yrs from 11/07/2016,Uncompleted,Private,756967,27,75,North Region,Sembawang
AUSTVILLE RESIDENCES,"938,000","1,022.58",917,20 Jun 2019,13 SENGKANG EAST AVENUE #16-06,Resale,Strata,95,"9,874",-,Executive Condominium,1,99 yrs from 24/08/2010,2014,HDB,544805,19,54,North East Region,Sengkang
YISHUN EMERALD,"1,380,000","2,045.16",675,20 Jun 2019,20 CANBERRA DRIVE #16-01,Resale,Strata,190,"7,263",-,Condominium,1,99 yrs from 16/02/1998,2002,Private,768425,27,76,North Region,Yishun
PARC ESTA,"798,000",452.09,"1,765",20 Jun 2019,900 SIMS AVENUE #03-05,New Sale,Strata,42,"19,000",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408966,14,40,Central Region,Geylang
BELYSA,"1,250,000","1,334.74",937,20 Jun 2019,57 PASIR RIS DRIVE 1 #10-08,Resale,Strata,124,"10,081",-,Executive Condominium,1,99 yrs from 24/01/2011,2014,Private,519531,18,51,East Region,Pasir Ris
NEW FUTURA,"6,683,000","1,829.88","3,652",20 Jun 2019,16 LEONIE HILL ROAD #13-01,Resale,Strata,170,"39,312",-,Condominium,1,Freehold,2017,Private,239198,09,23,Central Region,River Valley
COCO PALMS,"1,100,000",904.18,"1,217",20 Jun 2019,27 PASIR RIS GROVE #07-52,Resale,Strata,84,"13,095",-,Condominium,1,99 yrs from 07/01/2008,2018,Private,518073,18,51,East Region,Pasir Ris
RIVERSOUND RESIDENCE,"1,375,000","1,345.5","1,022",20 Jun 2019,9A SENGKANG EAST AVENUE #15-31,Resale,Strata,125,"11,000",-,Condominium,1,99 yrs from 26/08/2011,2015,HDB,544743,19,54,North East Region,Sengkang
TREASURE AT TAMPINES,"913,000",678.13,"1,346",20 Jun 2019,57 TAMPINES LANE #02-197,New Sale,Strata,63,"14,492",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528457,18,52,East Region,Tampines
THE MADEIRA,"1,100,000","1,270.15",866,21 Jun 2019,50 BUKIT BATOK STREET 31 #24-03,Resale,Strata,118,"9,322",-,Condominium,1,99 yrs from 14/08/2000,2003,HDB,659442,23,65,West Region,Bukit Batok
JANSEN 28,"1,220,000","1,280.92",952,21 Jun 2019,28 JANSEN ROAD #01-07,Resale,Strata,119,"10,252",-,Apartment,1,999 yrs from 01/09/1876,1999,N.A,548431,19,54,North East Region,Hougang
THE WOODLEIGH RESIDENCES,"1,200,000",667.37,"1,798",21 Jun 2019,25 BIDADARI PARK DRIVE #07-44,New Sale,Strata,62,"19,355",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,HDB,367797,13,36,Central Region,Toa Payoh
SENNETT ESTATE,"2,900,000","2,160.33","1,342",21 Jun 2019,19A BUTTERFLY AVENUE,Resale,Land,200.7,"14,449",-,Terrace House,1,Freehold,1996,Private,349850,13,34,Central Region,Toa Payoh
MODENA,"1,300,000","1,410.08",922,21 Jun 2019,37 SIMEI STREET 4 #07-14,Resale,Strata,131,"9,924",-,Condominium,1,99 yrs from 06/12/1997,2001,HDB,529870,18,52,East Region,Tampines
PARC BOTANNIA,"1,078,640",861.12,"1,253",21 Jun 2019,12 FERNVALE STREET #04-12,New Sale,Strata,80,"13,483",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,Private,797391,28,79,North East Region,Sengkang
76 SHENTON,"1,670,000",968.76,"1,724",21 Jun 2019,76 SHENTON WAY #15-05,Resale,Strata,90,"18,556",-,Apartment,1,99 yrs from 12/04/2007,2014,Private,079119,02,07,Central Region,Downtown Core
SIMEI GREEN CONDOMINIUM,"945,000","1,194.8",791,21 Jun 2019,5 SIMEI STREET 4 #04-07,Resale,Strata,111,"8,514",-,Executive Condominium,1,99 yrs from 14/11/1996,1999,HDB,529863,18,52,East Region,Tampines
THE NAVIAN,"1,429,000",925.7,"1,544",21 Jun 2019,178 JALAN EUNOS #04-10,New Sale,Strata,86,"16,616",-,Apartment,1,Freehold,Uncompleted,Private,491530,14,49,East Region,Bedok
SCOTTS SQUARE,"2,400,000",624.31,"3,844",21 Jun 2019,8 SCOTTS ROAD #40-10,Resale,Strata,58,"41,379",-,Apartment,1,Freehold,2011,Private,228238,09,22,Central Region,Orchard
EASTWOOD REGENCY,"1,265,000","1,194.8","1,059",21 Jun 2019,42 EASTWOOD ROAD #05-16,Resale,Strata,111,"11,396",-,Apartment,1,Freehold,2010,Private,486398,16,48,East Region,Bedok
THE TRE VER,"1,180,000",699.66,"1,687",21 Jun 2019,68 POTONG PASIR AVENUE 1 #18-40,New Sale,Strata,65,"18,154",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,Private,358395,13,35,Central Region,Toa Payoh
STIRLING RESIDENCES,"1,750,000",979.52,"1,787",21 Jun 2019,21 STIRLING ROAD #36-07,New Sale,Strata,91,"19,231",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148960,03,14,Central Region,Queenstown
THE EDGEWATER,"1,388,888","2,335.79",595,21 Jun 2019,211 JALAN LOYANG BESAR #04-03,Resale,Strata,217,"6,400",-,Condominium,1,Freehold,2003,HDB,509504,17,50,East Region,Pasir Ris
Q BAY RESIDENCES,"1,238,000","1,162.51","1,065",21 Jun 2019,15 TAMPINES STREET 86 #05-34,Resale,Strata,108,"11,463",-,Condominium,1,99 yrs from 21/08/2012,2016,Private,528590,18,52,East Region,Tampines
Q BAY RESIDENCES,"900,000",882.65,"1,020",21 Jun 2019,17 TAMPINES STREET 86 #03-41,Resale,Strata,82,"10,976",-,Condominium,1,99 yrs from 21/08/2012,2016,Private,528591,18,52,East Region,Tampines
8 BASSEIN,"1,510,000",871.88,"1,732",21 Jun 2019,8 BASSEIN ROAD #11-03,Resale,Strata,81,"18,642",-,Apartment,1,Freehold,2015,Private,309838,11,30,Central Region,Novena
THE FLORENCE RESIDENCES,"1,241,000",925.7,"1,341",21 Jun 2019,83 HOUGANG AVENUE 2 #03-15,New Sale,Strata,86,"14,430",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538860,19,53,North East Region,Hougang
PARKVIEW APARTMENTS,"741,000",979.52,756,21 Jun 2019,5 BUKIT BATOK STREET 25 #05-07,Resale,Strata,91,"8,143",-,Apartment,1,99 yrs from 01/05/1994,1998,Private,658880,23,65,West Region,Bukit Batok
WATERBANK AT DAKOTA,"1,088,000",624.31,"1,743",21 Jun 2019,76 DAKOTA CRESCENT #14-13,Resale,Strata,58,"18,759",-,Condominium,1,99 yrs from 07/12/2009,2013,Private,399944,14,39,Central Region,Geylang
LAGUNA PARK,"1,630,000","1,614.6","1,010",21 Jun 2019,5000C MARINE PARADE ROAD #23-12,Resale,Strata,150,"10,867",-,Apartment,1,99 yrs from 24/08/1977,1978,Private,449286,15,44,East Region,Bedok
KENTISH LODGE,"1,150,000","1,280.92",898,21 Jun 2019,3 OXFORD ROAD #07-06,Resale,Strata,119,"9,664",-,Apartment,1,99 yrs from 01/03/1995,1998,HDB,218814,08,21,Central Region,Kallang
EAST PALM,"1,480,000","1,194.8","1,239",21 Jun 2019,1 PALM ROAD #04-03,Resale,Strata,111,"13,333",-,Apartment,1,Freehold,2004,N.A,456448,15,45,East Region,Bedok
ESPARINA RESIDENCES,"1,030,000","1,001.05","1,029",21 Jun 2019,115 COMPASSVALE BOW #02-11,Resale,Strata,93,"11,075",-,Executive Condominium,1,99 yrs from 02/06/2010,2013,HDB,544815,19,54,North East Region,Sengkang
3 ORCHARD BY-THE-PARK,"31,500,000","6,555.28","4,805",21 Jun 2019,3 ORCHARD BOULEVARD #25-03,Resale,Strata,609,"51,724",-,Condominium,1,Freehold,2017,Private,248653,10,24,Central Region,Orchard
MINBU VILLA,"3,100,000","2,518.78","1,231",21 Jun 2019,56 MINBU ROAD #10-04,Resale,Strata,234,"13,248",-,Apartment,1,Freehold,1981,Private,308185,11,30,Central Region,Novena
BOULEVARD 88,"10,487,800","2,777.11","3,777",21 Jun 2019,88 ORCHARD BOULEVARD #17-05,New Sale,Strata,258,"40,650",-,Apartment,1,Freehold,Uncompleted,Private,248656,10,24,Central Region,Orchard
RIVER ISLES,"1,048,888","1,065.64",984,21 Jun 2019,66 EDGEDALE PLAINS #08-29,Resale,Strata,99,"10,595",-,Condominium,1,99 yrs from 06/02/2012,2015,Private,828732,19,82,North East Region,Punggol
THE FLORAVALE,"863,888","1,259.39",686,21 Jun 2019,248 WESTWOOD AVENUE #02-63,Resale,Strata,117,"7,384",-,Executive Condominium,1,99 yrs from 16/12/1997,2000,Private,648353,22,64,West Region,Jurong West
PARC ESTA,"1,329,000",839.59,"1,583",21 Jun 2019,904 SIMS AVENUE #10-27,New Sale,Strata,78,"17,038",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408968,14,40,Central Region,Geylang
SPRINGDALE CONDOMINIUM,"1,280,000","1,119.46","1,143",21 Jun 2019,49 HINDHEDE WALK #07-07,Resale,Strata,104,"12,308",-,Condominium,1,999 yrs from 21/06/1877,1998,Private,587976,21,58,West Region,Bukit Panjang
N.A.,"2,800,000","1,786.82","1,567",21 Jun 2019,346B WEST COAST ROAD,Resale,Land,166,"16,867",-,Terrace House,1,Freehold,1985,Private,127418,05,12,West Region,Clementi
WATERFRONT ISLE,"1,035,000",914.94,"1,131",21 Jun 2019,738 BEDOK RESERVOIR ROAD #10-29,Resale,Strata,85,"12,176",-,Condominium,1,99 yrs from 26/11/2009,2015,Private,479265,16,47,East Region,Bedok
WATERTOWN,"750,000",602.78,"1,244",21 Jun 2019,71 PUNGGOL CENTRAL #05-47,Sub Sale,Strata,56,"13,393",-,Apartment,1,99 yrs from 18/05/2011,2017,Private,828755,19,82,North East Region,Punggol
ARTRA,"2,310,200","1,227.1","1,883",21 Jun 2019,10 ALEXANDRA VIEW #37-08,New Sale,Strata,114,"20,265",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,HDB,158745,03,15,Central Region,Bukit Merah
SHAW PLAZA - TWIN HEIGHTS,"1,800,000","1,420.85","1,267",21 Jun 2019,350 BALESTIER ROAD #18-02,Resale,Strata,132,"13,636",-,Apartment,1,Freehold,1999,Private,329779,12,32,Central Region,Novena
OASIS @ ELIAS,"1,240,000","1,410.08",879,21 Jun 2019,70 ELIAS ROAD #12-18,Resale,Strata,131,"9,466",-,Condominium,1,99 yrs from 17/03/2008,2011,HDB,519943,18,51,East Region,Pasir Ris
THE BERTH BY THE COVE,"3,750,000","3,369.13","1,113",21 Jun 2019,220 OCEAN DRIVE #06-24,Resale,Strata,313,"11,981",-,Condominium,1,99 yrs from 18/03/2004,2006,Private,098620,04,09,Central Region,Southern Islands
STRATFORD COURT,"1,238,000","1,506.96",822,21 Jun 2019,41A BEDOK RIA CRESCENT #02-09,Resale,Strata,140,"8,843",-,Condominium,1,99 yrs from 23/06/1995,1998,HDB,489929,16,48,East Region,Bedok
SERANGOON GARDEN ESTATE,"4,080,000","4,528.41",901,21 Jun 2019,15 WALMER DRIVE,Resale,Land,420.7,"9,698",-,Semi-Detached House,1,999 yrs from 01/01/1953,-,Private,555040,19,55,North East Region,Serangoon
BEDOK GROVE,"2,978,000","1,767.45","1,685",21 Jun 2019,12 BEDOK PLACE,Resale,Land,164.2,"18,136",-,Terrace House,1,Freehold,2002,HDB,486085,16,48,East Region,Bedok
TREVISTA,"1,690,000","1,119.46","1,510",21 Jun 2019,23 LORONG 3 TOA PAYOH #32-07,Resale,Strata,104,"16,250",-,Condominium,1,99 yrs from 15/07/2008,2011,HDB,319582,12,31,Central Region,Toa Payoh
N.A.,"2,705,000","2,712.53",997,21 Jun 2019,12 LORONG 7 REALTY PARK,Resale,Land,252,"10,734",-,Terrace House,1,999 yrs from 01/09/1876,-,Private,536771,19,53,North East Region,Hougang
THE SANTORINI,"575,000",462.85,"1,242",21 Jun 2019,21 TAMPINES STREET 86 #11-11,Sub Sale,Strata,43,"13,372",-,Condominium,1,99 yrs from 16/10/2013,2017,Private,528592,18,52,East Region,Tampines
GOLDENHILL VILLAS,"2,850,000","1,614.6","1,765",21 Jun 2019,20 GOLDEN WALK,Resale,Land,150,"19,000",-,Terrace House,1,Freehold,2004,Private,554686,19,55,North East Region,Serangoon
SUNVILLE,"1,300,000","1,184.04","1,098",21 Jun 2019,20 ST. MICHAEL'S ROAD #08-04,Resale,Strata,110,"11,818",-,Apartment,1,Freehold,2005,HDB,327979,12,32,Central Region,Kallang
FABER GARDEN CONDOMINIUM,"2,400,000","1,872.94","1,281",21 Jun 2019,8 ANGKLONG LANE #08-01,Resale,Strata,174,"13,793",-,Condominium,1,Freehold,1984,Private,579981,20,57,Central Region,Bishan
THE CREST,"2,497,000","1,280.92","1,949",21 Jun 2019,103 PRINCE CHARLES CRESCENT #10-10,Resale,Strata,119,"20,983",-,Condominium,1,99 yrs from 21/12/2012,2017,HDB,159018,03,15,Central Region,Bukit Merah
RIVER ISLES,"860,000",947.23,908,21 Jun 2019,68 EDGEDALE PLAINS #03-35,Resale,Strata,88,"9,773",-,Condominium,1,99 yrs from 06/02/2012,2015,HDB,828733,19,82,North East Region,Punggol
FABER CREST,"1,175,000","1,259.39",933,21 Jun 2019,50L FABER HEIGHTS #03-79,Resale,Strata,117,"10,043",-,Condominium,1,99 yrs from 12/06/1996,2001,HDB,129205,05,12,West Region,Clementi
LAKESIDE TOWER,"1,230,000","1,969.81",624,21 Jun 2019,9G YUAN CHING ROAD #05-70,Resale,Strata,183,"6,721",-,Apartment,1,99 yrs from 01/11/1975,-,Private,618649,22,61,West Region,Jurong East
THE INTERLACE,"2,680,000","2,055.92","1,304",21 Jun 2019,218 DEPOT ROAD #15-74,Resale,Strata,191,"14,031",-,Condominium,1,99 yrs from 11/02/2009,2013,Private,109703,04,10,Central Region,Bukit Merah
ESPARINA RESIDENCES,"888,000",828.83,"1,071",21 Jun 2019,111 COMPASSVALE BOW #06-01,Resale,Strata,77,"11,532",-,Executive Condominium,1,99 yrs from 02/06/2010,2013,HDB,544998,19,54,North East Region,Sengkang
THE TROPICA,"1,470,000","1,722.24",854,21 Jun 2019,63 TAMPINES AVENUE 1 #01-02,Resale,Strata,160,"9,188",-,Condominium,1,99 yrs from 04/12/1996,2000,Private,529777,18,52,East Region,Tampines
LINCOLN SUITES,"1,050,000",462.85,"2,269",21 Jun 2019,3 KHIANG GUAN AVENUE #13-08,Resale,Strata,43,"24,419",-,Condominium,1,Freehold,2014,Private,308381,11,30,Central Region,Novena
N.A.,"4,100,000","3,674.83","1,116",21 Jun 2019,7 JALAN POKOK SERUNAI,Resale,Land,341.4,"12,009",-,Semi-Detached House,1,Freehold,-,Private,468144,16,46,East Region,Bedok
TREASURE AT TAMPINES,"662,000",484.38,"1,367",21 Jun 2019,49 TAMPINES LANE #11-169,New Sale,Strata,45,"14,711",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528461,18,52,East Region,Tampines
THE TESSARINA,"2,438,000","1,334.74","1,827",21 Jun 2019,28 WILBY ROAD #03-44,Resale,Strata,124,"19,661",-,Condominium,1,Freehold,2003,Private,276309,10,27,Central Region,Bukit Timah
THE WOODLEIGH RESIDENCES,"998,000",570.49,"1,749",21 Jun 2019,21 BIDADARI PARK DRIVE #05-21,New Sale,Strata,53,"18,830",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,Private,367795,13,36,Central Region,Toa Payoh
BARTLEY RESIDENCES,"1,350,000","1,097.93","1,230",21 Jun 2019,5A LORONG HOW SUN #09-30,Resale,Strata,102,"13,235",-,Apartment,1,99 yrs from 29/06/2011,2015,Private,536563,19,53,North East Region,Serangoon
KANDIS RESIDENCE,"1,368,700","1,033.34","1,325",21 Jun 2019,2 KANDIS LINK #06-03,New Sale,Strata,96,"14,257",-,Condominium,1,99 yrs from 11/07/2016,Uncompleted,HDB,756967,27,75,North Region,Sembawang
LEONIE SUITES,"1,690,000",936.47,"1,805",21 Jun 2019,21 LEONIE HILL #21-01,Resale,Strata,87,"19,425",-,Apartment,1,99 yrs from 07/01/2002,2006,Private,239223,09,23,Central Region,River Valley
