Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
SPOTTISWOODE RESIDENCES,"1,080,000",602.78,"1,792",24 Mar 2017,48 SPOTTISWOODE PARK ROAD #08-12,Resale,Strata,56,"19,286",-,Condominium,1,Freehold,2013,Private,088660,02,08,Central Region,Bukit Merah
PARK PLACE RESIDENCES AT PLQ,"936,999",484.38,"1,934",24 Mar 2017,6 PAYA LEBAR ROAD #12-22,New Sale,Strata,45,"20,822",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"1,140,999",645.84,"1,767",24 Mar 2017,8 PAYA LEBAR ROAD #12-32,New Sale,Strata,60,"19,017",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409056,14,40,Central Region,Geylang
DOUBLE BAY RESIDENCES,"1,280,000","1,313.21",975,24 Mar 2017,21D SIMEI STREET 4 #06-53,Resale,Strata,122,"10,492",-,Condominium,1,99 yrs from 07/04/2008,2012,Private,528721,18,52,East Region,Tampines
THE VERMONT ON CAIRNHILL,"3,400,000","1,711.48","1,987",24 Mar 2017,12 CAIRNHILL RISE #12-02,Resale,Strata,159,"21,384",-,Apartment,1,Freehold,2013,Private,229745,09,22,Central Region,Newton
THE TRILINQ,"1,088,000",710.42,"1,531",24 Mar 2017,28 JALAN LEMPENG #29-08,New Sale,Strata,66,"16,485",-,Condominium,1,99 yrs from 16/04/2012,Uncompleted,Private,128807,05,12,West Region,Clementi
COSTA RHU,"3,000,000","2,217.38","1,353",24 Mar 2017,9 RHU CROSS #09-14,Resale,Strata,206,"14,563",-,Condominium,1,99 yrs from 30/05/1994,1997,Private,437436,15,43,Central Region,Kallang
PARK PLACE RESIDENCES AT PLQ,"1,229,999",667.37,"1,843",24 Mar 2017,8 PAYA LEBAR ROAD #08-27,New Sale,Strata,62,"19,839",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409056,14,40,Central Region,Geylang
THE WHARF RESIDENCE,"2,618,000","1,496.2","1,750",24 Mar 2017,7 TONG WATT ROAD #11-03,Resale,Strata,139,"18,835",-,Condominium,1,999 yrs from 01/07/1841,2012,Private,238002,09,23,Central Region,River Valley
PARK PLACE RESIDENCES AT PLQ,"1,815,999","1,087.16","1,670",24 Mar 2017,8 PAYA LEBAR ROAD #08-31,New Sale,Strata,101,"17,980",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409056,14,40,Central Region,Geylang
THE VISIONAIRE,"816,000","1,108.69",736,24 Mar 2017,186 CANBERRA DRIVE #01-33,New Sale,Strata,103,"7,922",-,Executive Condominium,1,99 yrs from 09/01/2015,Uncompleted,N.A,767955,27,76,North Region,Sembawang
PARK PLACE RESIDENCES AT PLQ,"2,052,999","1,162.51","1,766",24 Mar 2017,8 PAYA LEBAR ROAD #15-25,New Sale,Strata,108,"19,009",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409056,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"1,149,999",645.84,"1,781",24 Mar 2017,2 PAYA LEBAR ROAD #10-02,New Sale,Strata,60,"19,167",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409053,14,40,Central Region,Geylang
LUCIDA,"1,750,000","1,323.97","1,322",24 Mar 2017,2 SUFFOLK ROAD #17-01,Resale,Strata,123,"14,228",-,Apartment,1,Freehold,2011,HDB,307780,11,30,Central Region,Novena
THE LUXURIE,"880,000","1,001.05",879,24 Mar 2017,23 COMPASSVALE ROAD #01-26,Resale,Strata,93,"9,462",-,Condominium,1,99 yrs from 15/06/2011,2015,HDB,544755,19,54,North East Region,Sengkang
N.A.,"4,900,000","6,272.18",781,24 Mar 2017,37 CHESTNUT DRIVE,Resale,Land,582.7,"8,409",-,Semi-Detached House,1,999 yrs from 25/09/1882,-,Private,679288,23,67,West Region,Bukit Panjang
SPOTTISWOODE RESIDENCES,"1,580,000",914.94,"1,727",24 Mar 2017,48 SPOTTISWOODE PARK ROAD #10-06,Resale,Strata,85,"18,588",-,Condominium,1,Freehold,2013,HDB,088660,02,08,Central Region,Bukit Merah
PARK PLACE RESIDENCES AT PLQ,"1,361,999",742.72,"1,834",24 Mar 2017,6 PAYA LEBAR ROAD #11-13,New Sale,Strata,69,"19,739",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
THE SCALA,"1,230,000",893.41,"1,377",24 Mar 2017,138 SERANGOON AVENUE 3 #10-30,Resale,Strata,83,"14,819",-,Apartment,1,99 yrs from 06/01/2010,2013,Private,554475,19,55,North East Region,Serangoon
THE CLEMENT CANOPY,"1,784,000","1,345.5","1,326",24 Mar 2017,18 CLEMENTI AVENUE 1 #39-08,New Sale,Strata,125,"14,272",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129961,05,12,West Region,Clementi
SENNETT ESTATE,"3,450,000","2,428.36","1,421",24 Mar 2017,11A PUAY HEE AVENUE,Resale,Land,225.6,"15,293",-,Semi-Detached House,1,Freehold,2007,Private,348114,13,34,Central Region,Toa Payoh
PARK PLACE RESIDENCES AT PLQ,"1,331,999",742.72,"1,793",24 Mar 2017,6 PAYA LEBAR ROAD #09-13,New Sale,Strata,69,"19,304",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,HDB,409055,14,40,Central Region,Geylang
BELLEWOODS,"952,380","1,227.1",776,24 Mar 2017,106 WOODLANDS AVENUE 5 #03-16,New Sale,Strata,114,"8,354",-,Executive Condominium,1,99 yrs from 12/08/2013,2017,HDB,739013,25,73,North Region,Woodlands
PARK PLACE RESIDENCES AT PLQ,"1,108,999",645.84,"1,717",24 Mar 2017,8 PAYA LEBAR ROAD #10-24,New Sale,Strata,60,"18,483",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409056,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"828,999",484.38,"1,711",24 Mar 2017,8 PAYA LEBAR ROAD #08-23,New Sale,Strata,45,"18,422",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409056,14,40,Central Region,Geylang
EQUATORIAL APARTMENTS,"2,750,000","2,497.25","1,101",24 Mar 2017,52 MEYER ROAD #12-54,Resale,Strata,232,"11,853",-,Apartment,1,Freehold,1981,Private,437875,15,43,Central Region,Marine Parade
CENTRO RESIDENCES,"1,260,000","1,001.05","1,259",24 Mar 2017,59 ANG MO KIO AVENUE 8 #08-11,Resale,Strata,93,"13,548",-,Condominium,1,99 yrs from 11/12/2007,2014,Private,567752,20,56,North East Region,Ang Mo Kio
PARK PLACE RESIDENCES AT PLQ,"838,999",484.38,"1,732",24 Mar 2017,2 PAYA LEBAR ROAD #08-01,New Sale,Strata,45,"18,644",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409053,14,40,Central Region,Geylang
EUHABITAT,"630,000",559.73,"1,126",24 Mar 2017,210 JALAN EUNOS #02-71,Sub Sale,Strata,52,"12,115",-,Condominium,1,99 yrs from 06/12/2010,2015,HDB,419549,14,41,East Region,Bedok
DE CASALLE,"1,350,000","1,248.62","1,081",24 Mar 2017,86A LORONG N TELOK KURAU #02-01,Resale,Strata,116,"11,638",-,Apartment,1,Freehold,1996,Private,425236,15,42,East Region,Bedok
RIVER ISLES,"858,000",947.23,906,24 Mar 2017,68 EDGEDALE PLAINS #13-35,Resale,Strata,88,"9,750",-,Condominium,1,99 yrs from 06/02/2012,2015,HDB,828733,19,82,North East Region,Punggol
CASTLE GREEN,"1,032,000","1,216.33",848,24 Mar 2017,487 YIO CHU KANG ROAD #05-15,Resale,Strata,113,"9,133",-,Condominium,1,99 yrs from 01/12/1993,1997,Private,787059,26,78,North East Region,Ang Mo Kio
THE QUINN,"1,410,000",893.41,"1,578",24 Mar 2017,13 BARTLEY ROAD #01-23,Resale,Strata,83,"16,988",-,Apartment,1,Freehold,2016,HDB,539789,19,53,North East Region,Serangoon
BULLION PARK,"1,190,000","1,259.39",945,24 Mar 2017,164 LENTOR LOOP #10-06,Resale,Strata,117,"10,171",-,Condominium,1,Freehold,1993,Private,789096,26,78,North East Region,Ang Mo Kio
PARK PLACE RESIDENCES AT PLQ,"810,999",484.38,"1,674",24 Mar 2017,2 PAYA LEBAR ROAD #05-11,New Sale,Strata,45,"18,022",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409053,14,40,Central Region,Geylang
TRE RESIDENCES,"994,000",699.66,"1,421",24 Mar 2017,7 GEYLANG EAST AVENUE 1 #05-01,New Sale,Strata,65,"15,292",-,Condominium,1,99 yrs from 23/04/2014,Uncompleted,N.A,389782,14,38,Central Region,Geylang
BELLEWOODS,"1,122,290","1,679.18",668,24 Mar 2017,114 WOODLANDS AVENUE 5 #11-30,New Sale,Strata,156,"7,194",-,Executive Condominium,1,99 yrs from 12/08/2013,2017,Private,739017,25,73,North Region,Woodlands
PARK PLACE RESIDENCES AT PLQ,"808,999",484.38,"1,670",24 Mar 2017,8 PAYA LEBAR ROAD #06-23,New Sale,Strata,45,"17,978",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409056,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"1,219,999",667.37,"1,828",24 Mar 2017,8 PAYA LEBAR ROAD #07-29,New Sale,Strata,62,"19,677",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,HDB,409056,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"789,999",473.62,"1,668",24 Mar 2017,6 PAYA LEBAR ROAD #05-19,New Sale,Strata,44,"17,955",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409055,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"1,769,999","1,076.4","1,644",24 Mar 2017,6 PAYA LEBAR ROAD #06-20,New Sale,Strata,100,"17,700",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
BISHAN LOFT,"1,525,000","1,463.9","1,042",24 Mar 2017,31 BISHAN STREET 11 #12-03,Resale,Strata,136,"11,213",-,Executive Condominium,1,99 yrs from 13/12/2000,2003,HDB,579819,20,57,Central Region,Bishan
BULLION PARK,"1,107,000","1,259.39",879,24 Mar 2017,162 LENTOR LOOP #05-01,Resale,Strata,117,"9,462",-,Condominium,1,Freehold,1992,Private,789095,26,78,North East Region,Ang Mo Kio
QUBE SUITES,"580,000",419.8,"1,382",24 Mar 2017,24 JALAN PUNAI #02-05,Resale,Strata,39,"14,872",-,Apartment,1,Freehold,2015,HDB,418804,14,41,East Region,Bedok
THE INTERWEAVE,"580,888",387.5,"1,499",24 Mar 2017,21 KIM KEAT ROAD #20-11,Resale,Strata,36,"16,136",-,Apartment,1,Freehold,2014,Private,328805,12,32,Central Region,Novena
LILYDALE,"790,000","1,194.8",661,24 Mar 2017,560 YISHUN AVENUE 6 #03-24,Resale,Strata,111,"7,117",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,HDB,768966,27,76,North Region,Yishun
PARK PLACE RESIDENCES AT PLQ,"830,999",484.38,"1,716",24 Mar 2017,6 PAYA LEBAR ROAD #07-19,New Sale,Strata,45,"18,467",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"874,999",484.38,"1,806",24 Mar 2017,6 PAYA LEBAR ROAD #07-22,New Sale,Strata,45,"19,444",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
THE POIZ RESIDENCES,"692,000",592.02,"1,169",24 Mar 2017,12 MEYAPPA CHETTIAR ROAD #18-40,New Sale,Strata,55,"12,582",-,Apartment,1,99 yrs from 17/11/2014,Uncompleted,HDB,358474,13,35,Central Region,Toa Payoh
PARK PLACE RESIDENCES AT PLQ,"810,999",484.38,"1,674",24 Mar 2017,2 PAYA LEBAR ROAD #05-01,New Sale,Strata,45,"18,022",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,HDB,409053,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"1,295,999",667.37,"1,942",24 Mar 2017,6 PAYA LEBAR ROAD #16-18,New Sale,Strata,62,"20,903",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"892,999",484.38,"1,844",24 Mar 2017,6 PAYA LEBAR ROAD #12-19,New Sale,Strata,45,"19,844",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
26 NEWTON,"1,095,000",473.62,"2,312",24 Mar 2017,26 NEWTON ROAD #09-01,Resale,Strata,44,"24,886",-,Apartment,1,Freehold,2016,Private,307957,11,30,Central Region,Novena
THE CLEMENT CANOPY,"1,313,000",990.29,"1,326",24 Mar 2017,16 CLEMENTI AVENUE 1 #17-05,New Sale,Strata,92,"14,272",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,Private,129960,05,12,West Region,Clementi
COMMONWEALTH TOWERS,"848,000",462.85,"1,832",24 Mar 2017,232 COMMONWEALTH AVENUE #29-13,New Sale,Strata,43,"19,721",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,N.A,149740,03,14,Central Region,Queenstown
CASA MEYFORT,"2,360,000","1,840.64","1,282",24 Mar 2017,79 MEYER ROAD #07-02,Resale,Strata,171,"13,801",-,Condominium,1,Freehold,1992,Private,437906,15,43,Central Region,Marine Parade
TWIN REGENCY,"2,700,000","1,776.06","1,520",24 Mar 2017,26 KIM TIAN ROAD #34-01,Resale,Strata,165,"16,364",-,Condominium,1,Freehold,2007,Private,169277,03,16,Central Region,Bukit Merah
THE VERMONT ON CAIRNHILL,"1,250,000",527.44,"2,370",24 Mar 2017,12B CAIRNHILL RISE #05-07,Resale,Strata,49,"25,510",-,Apartment,1,Freehold,2013,HDB,229747,09,22,Central Region,Newton
THE PALETTE,"610,000",495.14,"1,232",24 Mar 2017,111 PASIR RIS GROVE #02-31,Resale,Strata,46,"13,261",-,Condominium,1,99 yrs from 20/10/2010,2015,HDB,518170,18,51,East Region,Pasir Ris
TRILIVE,"1,690,000","1,162.51","1,454",24 Mar 2017,111 TAMPINES ROAD #06-02,New Sale,Strata,108,"15,648",-,Condominium,1,Freehold,Uncompleted,HDB,535133,19,53,North East Region,Hougang
SYMPHONY SUITES,"856,000",796.54,"1,075",24 Mar 2017,19 YISHUN CLOSE #11-37,New Sale,Strata,74,"11,568",-,Condominium,1,99 yrs from 10/06/2014,Uncompleted,HDB,768013,27,76,North Region,Yishun
8@WOODLEIGH,"1,620,000","1,377.79","1,176",24 Mar 2017,8 WOODLEIGH CLOSE #03-22,Resale,Strata,128,"12,656",-,Condominium,1,99 yrs from 22/09/2008,2012,HDB,357903,13,35,Central Region,Toa Payoh
PARK PLACE RESIDENCES AT PLQ,"808,999",484.38,"1,670",24 Mar 2017,8 PAYA LEBAR ROAD #06-33,New Sale,Strata,45,"17,978",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409056,14,40,Central Region,Geylang
ONZE @ TANJONG PAGAR,"2,665,000","1,140.98","2,336",24 Mar 2017,11 KEE SENG STREET #15-04,New Sale,Strata,106,"25,142",-,Apartment,1,Freehold,2017,HDB,089218,02,08,Central Region,Outram
PARK PLACE RESIDENCES AT PLQ,"874,999",484.38,"1,806",24 Mar 2017,6 PAYA LEBAR ROAD #07-12,New Sale,Strata,45,"19,444",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
26 NEWTON,"1,141,589",484.38,"2,357",24 Mar 2017,26 NEWTON ROAD #19-04,Resale,Strata,45,"25,369",-,Apartment,1,Freehold,2016,Private,307957,11,30,Central Region,Novena
PARK PLACE RESIDENCES AT PLQ,"1,219,999",667.37,"1,828",24 Mar 2017,8 PAYA LEBAR ROAD #07-27,New Sale,Strata,62,"19,677",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409056,14,40,Central Region,Geylang
THE PETALS,"1,400,000","1,636.13",856,24 Mar 2017,93 HILLVIEW AVENUE #03-23,Resale,Strata,152,"9,211",-,Condominium,1,Freehold,2002,Private,669626,23,66,West Region,Bukit Batok
OUE TWIN PEAKS,"4,865,000","1,603.84","3,033",24 Mar 2017,33 LEONIE HILL ROAD #28-06,Resale,Strata,149,"32,651",-,Condominium,1,99 yrs from 10/05/2010,2015,Private,239197,09,23,Central Region,River Valley
THE QUINN,"1,625,000","1,065.64","1,525",24 Mar 2017,15 BARTLEY ROAD #01-28,Resale,Strata,99,"16,414",-,Apartment,1,Freehold,2016,HDB,539766,19,53,North East Region,Serangoon
PARK PLACE RESIDENCES AT PLQ,"828,999",484.38,"1,711",24 Mar 2017,8 PAYA LEBAR ROAD #08-33,New Sale,Strata,45,"18,422",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409056,14,40,Central Region,Geylang
SIMS URBAN OASIS,"951,750",667.37,"1,426",24 Mar 2017,2 SIMS DRIVE #16-13,New Sale,Strata,62,"15,351",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,Private,387386,14,38,Central Region,Geylang
EUPHONY GARDENS,"835,000","1,194.8",699,24 Mar 2017,7 JALAN MATA AYER #03-35,Resale,Strata,111,"7,523",-,Condominium,1,99 yrs from 25/02/1998,2001,HDB,759152,27,75,North Region,Mandai
THOMSON GRAND,"1,650,000","1,356.26","1,217",24 Mar 2017,25 SIN MING WALK #09-16,Resale,Strata,126,"13,095",-,Condominium,1,99 yrs from 08/02/2010,2015,HDB,573917,20,57,Central Region,Bishan
GOODLUCK GARDEN,"1,750,000","1,915.99",913,24 Mar 2017,44 TOH TUCK ROAD #01-06,Resale,Strata,178,"9,831",-,Condominium,1,Freehold,1984,Private,596719,21,59,Central Region,Bukit Timah
SPRINGHILL,"1,400,000","2,895.52",484,24 Mar 2017,2 SEMBAWANG WALK #01-31,Resale,Strata,269,"5,204",-,Terrace House,1,99 yrs from 07/01/2002,2005,Private,757616,27,75,North Region,Sembawang
PARK PLACE RESIDENCES AT PLQ,"1,375,999",742.72,"1,853",24 Mar 2017,6 PAYA LEBAR ROAD #12-21,New Sale,Strata,69,"19,942",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
REGENT GROVE,"730,000",925.7,789,24 Mar 2017,50 CHOA CHU KANG NORTH 7 #14-14,Resale,Strata,86,"8,488",-,Condominium,1,99 yrs from 17/05/1997,2000,HDB,689527,23,68,West Region,Choa Chu Kang
THE CLEMENT CANOPY,"1,033,000",731.95,"1,411",24 Mar 2017,18 CLEMENTI AVENUE 1 #26-13,New Sale,Strata,68,"15,191",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,HDB,129961,05,12,West Region,Clementi
PARK PLACE RESIDENCES AT PLQ,"883,999",484.38,"1,825",24 Mar 2017,6 PAYA LEBAR ROAD #08-22,New Sale,Strata,45,"19,644",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
RIVIERA POINT,"1,530,000","1,280.92","1,194",24 Mar 2017,2 KIM YAM ROAD #12-01,Resale,Strata,119,"12,857",-,Apartment,1,Freehold,1993,Private,239320,09,23,Central Region,River Valley
THE WARREN,"868,000","1,044.11",831,24 Mar 2017,47 CHOA CHU KANG LOOP #10-16,Resale,Strata,97,"8,948",-,Condominium,1,99 yrs from 21/06/2001,2004,HDB,689680,23,68,West Region,Choa Chu Kang
PARK PLACE RESIDENCES AT PLQ,"1,699,999","1,076.4","1,579",24 Mar 2017,6 PAYA LEBAR ROAD #06-14,New Sale,Strata,100,"17,000",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409055,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"850,999",484.38,"1,757",24 Mar 2017,2 PAYA LEBAR ROAD #09-01,New Sale,Strata,45,"18,911",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409053,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"1,060,999",645.84,"1,643",24 Mar 2017,8 PAYA LEBAR ROAD #06-32,New Sale,Strata,60,"17,683",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409056,14,40,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"818,999",484.38,"1,691",24 Mar 2017,2 PAYA LEBAR ROAD #06-01,New Sale,Strata,45,"18,200",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,HDB,409053,14,40,Central Region,Geylang
MELVILLE PARK,"725,000","1,044.11",694,24 Mar 2017,20 SIMEI STREET 1 #11-10,Resale,Strata,97,"7,474",-,Condominium,1,99 yrs from 01/09/1992,1996,Private,529944,18,52,East Region,Tampines
THE BLOSSOMVALE,"1,790,000","1,399.32","1,279",24 Mar 2017,900 DUNEARN ROAD #08-27,Resale,Strata,130,"13,769",-,Condominium,1,999 yrs from 15/08/1884,1998,Private,589473,21,58,Central Region,Bukit Timah
PARC ROSEWOOD,"515,000",430.56,"1,196",24 Mar 2017,77 ROSEWOOD DRIVE #02-40,Resale,Strata,40,"12,875",-,Condominium,1,99 yrs from 07/09/2011,2014,Private,737786,25,73,North Region,Woodlands
COSTA RHU,"1,158,000","1,442.38",803,24 Mar 2017,3 RHU CROSS #01-14,Resale,Strata,134,"8,642",-,Condominium,1,99 yrs from 30/05/1994,1997,Private,437433,15,43,Central Region,Kallang
N.A.,"5,600,000","3,525.21","1,589",24 Mar 2017,2 MOONBEAM VIEW,Resale,Land,327.5,"17,099",-,Semi-Detached House,1,999 yrs from 06/10/1885,-,Private,277257,10,27,Central Region,Bukit Timah
GRANDEUR PARK RESIDENCES,"1,681,000","1,399.32","1,201",24 Mar 2017,9 BEDOK SOUTH AVENUE 3 #15-41,New Sale,Strata,130,"12,931",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,Private,465465,16,46,East Region,Bedok
PARK PLACE RESIDENCES AT PLQ,"1,375,999",742.72,"1,853",24 Mar 2017,6 PAYA LEBAR ROAD #12-13,New Sale,Strata,69,"19,942",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
THE CLEMENT CANOPY,"947,000",635.08,"1,491",24 Mar 2017,16 CLEMENTI AVENUE 1 #38-04,New Sale,Strata,59,"16,051",-,Apartment,1,99 yrs from 09/03/2016,Uncompleted,HDB,129960,05,12,West Region,Clementi
PARK PLACE RESIDENCES AT PLQ,"1,319,999",742.72,"1,777",24 Mar 2017,6 PAYA LEBAR ROAD #08-13,New Sale,Strata,69,"19,130",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,HDB,409055,14,40,Central Region,Geylang
ESTELLA GARDENS,"845,000","1,140.98",741,24 Mar 2017,29 FLORA ROAD #08-08,Resale,Strata,106,"7,972",-,Condominium,1,Freehold,1999,Private,509742,17,50,East Region,Pasir Ris
BLUWATERS 2,"830,000",871.88,952,24 Mar 2017,205 JALAN LOYANG BESAR #05-11,Resale,Strata,81,"10,247",-,Condominium,1,946 yrs from 01/01/1938,2010,Private,509456,17,50,East Region,Pasir Ris
PARK PLACE RESIDENCES AT PLQ,"1,319,999",742.72,"1,777",24 Mar 2017,6 PAYA LEBAR ROAD #08-21,New Sale,Strata,69,"19,130",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409055,14,40,Central Region,Geylang
SOL ACRES,"676,000",850.36,795,24 Mar 2017,12 CHOA CHU KANG GROVE #10-33,New Sale,Strata,79,"8,557",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,N.A,688208,23,68,West Region,Choa Chu Kang
CHILTERN PARK,"880,000",914.94,962,24 Mar 2017,135 SERANGOON AVENUE 3 #10-08,Resale,Strata,85,"10,353",-,Condominium,1,99 yrs from 01/03/1991,1995,Private,556114,19,55,North East Region,Serangoon
RIO VISTA,"960,000","1,248.62",769,24 Mar 2017,16 UPPER SERANGOON VIEW #11-09,Resale,Strata,116,"8,276",-,Condominium,1,99 yrs from 02/01/2001,2004,Private,534201,19,53,North East Region,Hougang
STARS OF KOVAN,"789,480",505.91,"1,561",24 Mar 2017,982 UPPER SERANGOON ROAD #17-10,New Sale,Strata,47,"16,797",-,Apartment,1,99 yrs from 25/02/2015,Uncompleted,N.A,533855,19,53,North East Region,Hougang
N.A.,"1,700,000","1,340.12","1,269",24 Mar 2017,15 JALAN WANGI,Resale,Land,124.5,"13,655",-,Terrace House,1,Freehold,1962,HDB,349357,13,34,Central Region,Toa Payoh
SERANGOON GARDEN ESTATE,"2,368,000","2,158.18","1,097",24 Mar 2017,50 HEMSLEY AVENUE,Resale,Land,200.5,"11,810",-,Terrace House,1,999 yrs from 01/01/1955,-,Private,557715,19,55,North East Region,Serangoon
N.A.,"2,200,000","2,024.71","1,087",24 Mar 2017,87 WOO MON CHEW ROAD,Resale,Land,188.1,"11,696",-,Terrace House,1,Freehold,-,Private,455162,15,45,East Region,Bedok
WESTWOOD RESIDENCES,"970,900","1,151.75",843,24 Mar 2017,188 WESTWOOD AVENUE #13-19,New Sale,Strata,107,"9,074",-,Executive Condominium,1,99 yrs from 14/04/2014,2017,HDB,648149,22,64,West Region,Jurong West
SIMS URBAN OASIS,"1,275,000",958,"1,331",24 Mar 2017,10 SIMS DRIVE #09-39,New Sale,Strata,89,"14,326",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,HDB,387390,14,38,Central Region,Geylang
PARK PLACE RESIDENCES AT PLQ,"818,999",484.38,"1,691",24 Mar 2017,2 PAYA LEBAR ROAD #06-11,New Sale,Strata,45,"18,200",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,HDB,409053,14,40,Central Region,Geylang
EAST COAST HILL,"2,600,000","1,736.23","1,497",24 Mar 2017,4A SENNETT PLACE,Resale,Land,161.3,"16,119",-,Terrace House,1,Freehold,1997,Private,466875,16,46,East Region,Bedok
N.A.,"12,500,000","10,800.6","1,157",24 Mar 2017,50 JALAN HAROM SETANGKAI,Resale,Land,"1,003.4","12,458",-,Detached House,1,Freehold,-,Private,258828,10,25,Central Region,Tanglin
PARK PLACE RESIDENCES AT PLQ,"786,999",484.38,"1,625",24 Mar 2017,8 PAYA LEBAR ROAD #05-33,New Sale,Strata,45,"17,489",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409056,14,40,Central Region,Geylang
N.A.,"4,100,000","3,166.77","1,295",24 Mar 2017,2 CHERRY AVENUE,Resale,Land,294.2,"13,936",-,Semi-Detached House,1,Freehold,-,Private,279859,10,27,Central Region,Bukit Timah
PARK PLACE RESIDENCES AT PLQ,"852,999",484.38,"1,761",24 Mar 2017,8 PAYA LEBAR ROAD #10-23,New Sale,Strata,45,"18,956",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409056,14,40,Central Region,Geylang
H2O RESIDENCES,"850,000",850.36,"1,000",24 Mar 2017,34 FERNVALE LINK #08-15,Resale,Strata,79,"10,759",-,Condominium,1,99 yrs from 10/05/2010,2015,HDB,797532,28,79,North East Region,Sengkang
PARK PLACE RESIDENCES AT PLQ,"1,299,999",742.72,"1,750",24 Mar 2017,6 PAYA LEBAR ROAD #06-13,New Sale,Strata,69,"18,841",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,N.A,409055,14,40,Central Region,Geylang
