Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
SERANGOON GARDEN ESTATE,"2,850,000","2,799.72","1,018",03 Jun 2020,59 BROCKHAMPTON DRIVE,Resale,Land,260.1,"10,957",-,Terrace House,1,999 yrs from 01/01/1955,-,Private,559107,19,55,North East Region,Serangoon
DAISY SUITES,"1,500,000","1,280.92","1,171",03 Jun 2020,35 DAISY ROAD #05-06,Resale,Strata,119,"12,605",-,Apartment,1,Freehold,2015,Private,359455,13,35,North East Region,Serangoon
AFFINITY AT SERANGOON,"744,000",484.38,"1,536",03 Jun 2020,26 SERANGOON NORTH AVENUE 1 #01-44,New Sale,Strata,45,"16,533",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,HDB,554340,19,55,North East Region,Serangoon
N.A.,"3,318,000","1,643.66","2,019",03 Jun 2020,9 SELETAR GREEN AVENUE,Resale,Land,152.7,"21,729",-,Terrace House,1,999 yrs from 01/01/1879,2020,Private,804474,28,80,North East Region,Serangoon
THE GARDEN RESIDENCES,"717,700",452.09,"1,588",03 Jun 2020,1 SERANGOON NORTH VIEW #04-01,New Sale,Strata,42,"17,088",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554343,19,55,North East Region,Serangoon
THE PANORAMA,"978,000",699.66,"1,398",04 Jun 2020,12 ANG MO KIO AVENUE 2 #11-13,Resale,Strata,65,"15,046",-,Condominium,1,99 yrs from 08/04/2013,2017,HDB,567697,20,56,North East Region,Ang Mo Kio
THE FLORENCE RESIDENCES,"989,000",635.08,"1,557",04 Jun 2020,83 HOUGANG AVENUE 2 #11-10,New Sale,Strata,59,"16,763",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538860,19,53,North East Region,Hougang
BALLOTA PARK CONDOMINIUM,"820,000","1,065.64",769,04 Jun 2020,150 MARIAM WAY #07-12,Resale,Strata,99,"8,283",-,Condominium,1,Freehold,2000,HDB,507079,17,50,East Region,Pasir Ris
THE TENNERY,"925,000",861.12,"1,074",04 Jun 2020,3A WOODLANDS ROAD #07-16,Resale,Strata,80,"11,563",-,Apartment,1,99 yrs from 24/05/2010,2014,Private,677727,23,67,West Region,Choa Chu Kang
FYVE DERBYSHIRE,"2,034,000",936.47,"2,172",04 Jun 2020,5 DERBYSHIRE ROAD #03-02,New Sale,Strata,87,"23,379",-,Apartment,1,Freehold,Uncompleted,Private,309461,11,30,Central Region,Novena
STIRLING RESIDENCES,"1,224,000",635.08,"1,927",04 Jun 2020,23 STIRLING ROAD #13-12,New Sale,Strata,59,"20,746",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
PARC ESTA,"1,786,000","1,033.34","1,728",04 Jun 2020,916 SIMS AVENUE #15-72,New Sale,Strata,96,"18,604",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,N.A,408974,14,40,Central Region,Geylang
PARC CLEMATIS,"1,392,000",861.12,"1,616",04 Jun 2020,8C JALAN LEMPENG #22-34,New Sale,Strata,80,"17,400",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128825,05,12,West Region,Clementi
PARC CANBERRA,"1,051,000",947.23,"1,110",04 Jun 2020,11 CANBERRA WALK #10-22,New Sale,Strata,88,"11,943",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,756946,27,75,North Region,Sembawang
QUEENS PEAK,"1,543,000",850.36,"1,815",04 Jun 2020,3 DUNDEE ROAD #31-17,New Sale,Strata,79,"19,532",-,Condominium,1,99 yrs from 28/09/2015,2020,Private,149457,03,14,Central Region,Queenstown
GRANDEUR PARK RESIDENCES,"2,232,000","1,453.14","1,536",04 Jun 2020,5 BEDOK SOUTH AVENUE 3 #11-26,New Sale,Strata,135,"16,533",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,Private,465463,16,46,East Region,Bedok
RIVERPARC RESIDENCE,"935,000","1,076.4",869,04 Jun 2020,98 PUNGGOL DRIVE #05-20,Resale,Strata,100,"9,350",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,Private,828798,19,82,North East Region,Punggol
KING'S MANSION,"2,480,000","1,808.35","1,371",04 Jun 2020,12 AMBER GARDENS #04-07,Resale,Strata,168,"14,762",-,Condominium,1,Freehold,1982,HDB,439959,15,43,Central Region,Marine Parade
THE GARDEN RESIDENCES,"748,200",473.62,"1,580",04 Jun 2020,1 SERANGOON NORTH VIEW #02-09,New Sale,Strata,44,"17,005",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,HDB,554343,19,55,North East Region,Serangoon
JADESCAPE,"888,000",527.44,"1,684",04 Jun 2020,16 SHUNFU ROAD #04-57,New Sale,Strata,49,"18,122",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575749,20,57,Central Region,Bishan
38 JERVOIS,"1,968,888","1,097.93","1,793",04 Jun 2020,38 JERVOIS ROAD #05-04,Resale,Strata,102,"19,303",-,Apartment,1,Freehold,2019,Private,249078,10,24,Central Region,Tanglin
ARC AT TAMPINES,"950,000","1,302.44",729,04 Jun 2020,5 TAMPINES AVENUE 8 #01-08,Resale,Strata,121,"7,851",-,Executive Condominium,1,99 yrs from 22/02/2011,2014,HDB,529596,18,52,East Region,Tampines
KENT RIDGE HILL RESIDENCES,"1,325,000",775.01,"1,710",04 Jun 2020,50A SOUTH BUONA VISTA ROAD #03-13,New Sale,Strata,72,"18,403",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,Private,118179,05,11,Central Region,Queenstown
JUI RESIDENCES,"1,450,000",882.65,"1,643",04 Jun 2020,1177 SERANGOON ROAD #11-05,New Sale,Strata,82,"17,683",-,Apartment,1,Freehold,Uncompleted,HDB,328231,12,32,Central Region,Kallang
ROYALGREEN,"2,648,000",979.52,"2,703",04 Jun 2020,6A ANAMALAI AVENUE #02-48,New Sale,Strata,91,"29,099",-,Condominium,1,Freehold,Uncompleted,Private,279995,10,27,Central Region,Bukit Timah
SKYSUITES@ANSON,"900,000",365.98,"2,459",04 Jun 2020,8 ENGGOR STREET #36-01,Resale,Strata,34,"26,471",-,Apartment,1,99 yrs from 18/02/2008,2014,Private,079718,02,07,Central Region,Downtown Core
REFLECTIONS AT KEPPEL BAY,"2,550,000","1,851.41","1,377",04 Jun 2020,5 KEPPEL BAY VIEW #07-22,Resale,Strata,172,"14,826",-,Condominium,1,99 yrs from 15/03/2006,2011,Private,098404,04,09,Central Region,Bukit Merah
SIMS URBAN OASIS,"688,000",441.32,"1,559",04 Jun 2020,2 SIMS DRIVE #02-05,Resale,Strata,41,"16,780",-,Condominium,1,99 yrs from 29/07/2014,2017,HDB,387386,14,38,Central Region,Geylang
AVENUE SOUTH RESIDENCE,"1,167,000",527.44,"2,213",05 Jun 2020,11 SILAT AVENUE #24-29,New Sale,Strata,49,"23,816",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168877,03,16,Central Region,Bukit Merah
THE FLORENCE RESIDENCES,"1,045,000",667.37,"1,566",05 Jun 2020,87 HOUGANG AVENUE 2 #03-31,New Sale,Strata,62,"16,855",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538862,19,53,North East Region,Hougang
PARC ESTA,"1,508,000",914.94,"1,648",05 Jun 2020,910 SIMS AVENUE #04-51,New Sale,Strata,85,"17,741",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408971,14,40,Central Region,Geylang
OLA,"937,000",775.01,"1,209",05 Jun 2020,80 ANCHORVALE CRESCENT #11-23,New Sale,Strata,72,"13,014",-,Executive Condominium,1,99 yrs from 14/12/2018,Uncompleted,HDB,544558,19,54,North East Region,Sengkang
PARC CLEMATIS,"1,978,000","1,291.68","1,531",05 Jun 2020,8A JALAN LEMPENG #04-21,New Sale,Strata,120,"16,483",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128823,05,12,West Region,Clementi
PARC CLEMATIS,"1,167,000",721.19,"1,618",05 Jun 2020,8A JALAN LEMPENG #23-23,New Sale,Strata,67,"17,418",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128823,05,12,West Region,Clementi
RIVIERE,"2,240,960",839.59,"2,669",05 Jun 2020,3 JIAK KIM STREET #06-11,New Sale,Strata,78,"28,730",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,N.A,169424,03,16,Central Region,Singapore River
THE COAST AT SENTOSA COVE,"3,300,000","2,055.92","1,605",05 Jun 2020,278 OCEAN DRIVE #05-22,Resale,Strata,191,"17,277",-,Condominium,1,99 yrs from 11/04/2006,2009,Private,098450,04,09,Central Region,Southern Islands
THE TAMPINES TRILLIANT,"1,240,000","1,130.22","1,097",05 Jun 2020,33 TAMPINES CENTRAL 7 #08-45,Resale,Strata,105,"11,810",-,Executive Condominium,1,99 yrs from 13/07/2011,2015,HDB,528614,18,52,East Region,Tampines
AVENUE SOUTH RESIDENCE,"1,382,000",688.9,"2,006",05 Jun 2020,11 SILAT AVENUE #17-35,New Sale,Strata,64,"21,594",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,Private,168877,03,16,Central Region,Bukit Merah
AVENUE SOUTH RESIDENCE,"1,524,000",731.95,"2,082",05 Jun 2020,13 SILAT AVENUE #32-46,New Sale,Strata,68,"22,412",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168878,03,16,Central Region,Bukit Merah
MARINA ONE RESIDENCES,"1,644,034",710.42,"2,314",05 Jun 2020,23 MARINA WAY #16-23,Resale,Strata,66,"24,910",-,Apartment,1,99 yrs from 01/07/2011,2017,HDB,018979,01,01,Central Region,Downtown Core
THE MIDAS,"1,050,000","1,140.98",920,05 Jun 2020,26 LORONG 30 GEYLANG #03-03,Resale,Strata,106,"9,906",-,Apartment,1,Freehold,2008,Private,398359,14,39,Central Region,Geylang
38 JERVOIS,"1,683,180",818.06,"2,058",05 Jun 2020,38 JERVOIS ROAD #04-04,Resale,Strata,76,"22,147",-,Apartment,1,Freehold,2019,HDB,249078,10,24,Central Region,Tanglin
PARC CLEMATIS,"1,702,000","1,044.11","1,630",05 Jun 2020,8C JALAN LEMPENG #09-39,New Sale,Strata,97,"17,546",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128825,05,12,West Region,Clementi
THE NAUTICAL,"850,000",882.65,963,05 Jun 2020,95 JALAN SENDUDOK #03-55,Resale,Strata,82,"10,366",-,Condominium,1,99 yrs from 29/08/2011,2015,Private,769473,27,76,North Region,Sembawang
LUXUS HILLS,"3,338,000","1,614.6","2,067",05 Jun 2020,3 LUXUS HILL VIEW,Resale,Land,150,"22,253",-,Terrace House,1,999 yrs from 01/01/1879,2020,Private,804505,28,80,North East Region,Serangoon
THE GARDEN RESIDENCES,"1,744,300","1,162.51","1,500",05 Jun 2020,7 SERANGOON NORTH VIEW #02-31,New Sale,Strata,108,"16,151",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554346,19,55,North East Region,Serangoon
RIVERPARC RESIDENCE,"862,000",990.29,870,05 Jun 2020,96 PUNGGOL DRIVE #09-14,Resale,Strata,92,"9,370",-,Executive Condominium,1,99 yrs from 27/12/2010,2014,Private,828797,19,82,North East Region,Punggol
TREASURE AT TAMPINES,"1,366,000","1,033.34","1,322",05 Jun 2020,17 TAMPINES LANE #02-69,New Sale,Strata,96,"14,229",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528477,18,52,East Region,Tampines
PIERMONT GRAND,"947,700",839.59,"1,129",05 Jun 2020,44 SUMANG WALK #11-47,New Sale,Strata,78,"12,150",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828627,19,82,North East Region,Punggol
TWIN WATERFALLS,"1,135,000","1,119.46","1,014",05 Jun 2020,118 PUNGGOL WALK #07-40,Resale,Strata,104,"10,913",-,Executive Condominium,1,99 yrs from 05/10/2011,2015,HDB,828769,19,82,North East Region,Punggol
THE TAPESTRY,"2,184,480","1,765.3","1,237",05 Jun 2020,55 TAMPINES STREET 86 #04-23,New Sale,Strata,164,"13,320",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528541,18,52,East Region,Tampines
THE JOVELL,"1,078,400",904.18,"1,193",05 Jun 2020,15 FLORA DRIVE #08-15,New Sale,Strata,84,"12,838",-,Condominium,1,99 yrs from 08/03/2018,Uncompleted,Private,506854,17,50,East Region,Pasir Ris
THE JOVELL,"860,200",678.13,"1,268",05 Jun 2020,23 FLORA DRIVE #06-41,New Sale,Strata,63,"13,654",-,Condominium,1,99 yrs from 08/03/2018,Uncompleted,HDB,506762,17,50,East Region,Pasir Ris
JADESCAPE,"946,000",527.44,"1,794",05 Jun 2020,4 SHUNFU ROAD #23-14,New Sale,Strata,49,"19,306",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575743,20,57,Central Region,Bishan
PARC CLEMATIS,"1,998,000","1,291.68","1,547",05 Jun 2020,8A JALAN LEMPENG #06-21,New Sale,Strata,120,"16,650",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128823,05,12,West Region,Clementi
THE EDEN AT TAMPINES,"1,035,000","1,356.26",763,05 Jun 2020,35 TAMPINES STREET 34 #03-40,Resale,Strata,126,"8,214",-,Executive Condominium,1,99 yrs from 12/09/2000,2003,Private,529239,18,52,East Region,Tampines
EASTERN LAGOON,"855,000",796.54,"1,073",05 Jun 2020,214 UPPER EAST COAST ROAD #03-02,Resale,Strata,74,"11,554",-,Condominium,1,Freehold,1985,Private,466402,16,46,East Region,Bedok
ARC AT TAMPINES,"1,140,000","1,291.68",883,05 Jun 2020,3 TAMPINES AVENUE 8 #07-01,Resale,Strata,120,"9,500",-,Executive Condominium,1,99 yrs from 22/02/2011,2014,HDB,529595,18,52,East Region,Tampines
THE FLORENCE RESIDENCES,"1,037,000",721.19,"1,438",05 Jun 2020,97 HOUGANG AVENUE 2 #04-74,New Sale,Strata,67,"15,478",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,533753,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"1,677,000","1,280.92","1,309",05 Jun 2020,15 TAMPINES LANE #09-57,New Sale,Strata,119,"14,092",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528478,18,52,East Region,Tampines
SERANGOON GARDEN ESTATE,"3,650,000","2,153.88","1,695",05 Jun 2020,6 HEMSLEY AVENUE,Resale,Land,200.1,"18,241",-,Terrace House,1,999 yrs from 01/01/1955,-,Private,557673,19,55,North East Region,Serangoon
ARCHIPELAGO,"1,565,000","1,431.61","1,093",05 Jun 2020,523 BEDOK RESERVOIR ROAD #05-81,Resale,Strata,133,"11,767",-,Condominium,1,99 yrs from 01/06/2011,2015,HDB,479278,16,47,East Region,Bedok
HERITAGE EAST,"620,000",462.85,"1,340",05 Jun 2020,453 EAST COAST ROAD #04-20,Resale,Strata,43,"14,419",-,Apartment,1,Freehold,2012,HDB,429026,15,42,East Region,Bedok
THE HILLIER,"1,203,000",807.3,"1,490",05 Jun 2020,2 HILLVIEW RISE #26-06,Resale,Strata,75,"16,040",-,Apartment,1,99 yrs from 01/08/2011,2016,Private,667978,23,66,West Region,Bukit Batok
PALM GARDENS,"860,000","1,205.57",713,05 Jun 2020,2D HONG SAN WALK #03-01,Resale,Strata,112,"7,679",-,Condominium,1,99 yrs from 12/08/1996,2000,Private,689050,23,68,West Region,Choa Chu Kang
VERTICUS,"879,000",441.32,"1,992",05 Jun 2020,3 JALAN KEMAMAN #09-07,New Sale,Strata,41,"21,439",-,Apartment,1,Freehold,Uncompleted,HDB,329343,12,32,Central Region,Novena
SEASIDE RESIDENCES,"998,800",559.73,"1,784",06 Jun 2020,16 SIGLAP LINK #02-17,New Sale,Strata,52,"19,208",-,Apartment,1,99 yrs from 18/04/2016,Uncompleted,N.A,448872,15,44,East Region,Bedok
RIVIERE,"2,182,680",818.06,"2,668",06 Jun 2020,3 JIAK KIM STREET #06-12,New Sale,Strata,76,"28,719",-,Apartment,1,99 yrs from 07/03/2018,Uncompleted,Private,169424,03,16,Central Region,Singapore River
TREASURE AT TAMPINES,"945,000",678.13,"1,394",06 Jun 2020,39 TAMPINES LANE #12-129,New Sale,Strata,63,"15,000",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528466,18,52,East Region,Tampines
THE FLORENCE RESIDENCES,"967,000",635.08,"1,523",06 Jun 2020,81 HOUGANG AVENUE 2 #06-06,New Sale,Strata,59,"16,390",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538859,19,53,North East Region,Hougang
PARC CLEMATIS,"1,161,000",721.19,"1,610",06 Jun 2020,8A JALAN LEMPENG #21-23,New Sale,Strata,67,"17,328",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128823,05,12,West Region,Clementi
PARC CLEMATIS,"1,393,000",861.12,"1,618",06 Jun 2020,8E JALAN LEMPENG #20-53,New Sale,Strata,80,"17,413",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128827,05,12,West Region,Clementi
PARC CLEMATIS,"1,399,000",861.12,"1,625",06 Jun 2020,8E JALAN LEMPENG #22-53,New Sale,Strata,80,"17,488",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128827,05,12,West Region,Clementi
PARC CLEMATIS,"2,179,000","1,291.68","1,687",06 Jun 2020,8F JALAN LEMPENG #22-65,New Sale,Strata,120,"18,158",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,126740,05,12,West Region,Clementi
THE TAPESTRY,"1,281,420",990.29,"1,294",06 Jun 2020,53 TAMPINES STREET 86 #14-20,New Sale,Strata,92,"13,928",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528540,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,230,000",914.94,"1,344",06 Jun 2020,9 TAMPINES LANE #03-34,New Sale,Strata,85,"14,471",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528481,18,52,East Region,Tampines
AVENUE SOUTH RESIDENCE,"1,472,000",731.95,"2,011",06 Jun 2020,11 SILAT AVENUE #23-32,New Sale,Strata,68,"21,647",-,Apartment,1,99 yrs from 14/08/2018,Uncompleted,N.A,168877,03,16,Central Region,Bukit Merah
AFFINITY AT SERANGOON,"1,644,000","1,151.75","1,427",06 Jun 2020,24 SERANGOON NORTH AVENUE 1 #12-37,New Sale,Strata,107,"15,364",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,Private,554339,19,55,North East Region,Serangoon
THE FLORENCE RESIDENCES,"1,857,000","1,291.68","1,438",06 Jun 2020,93 HOUGANG AVENUE 2 #09-61,New Sale,Strata,120,"15,475",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538865,19,53,North East Region,Hougang
THE GARDEN RESIDENCES,"1,483,500",904.18,"1,641",06 Jun 2020,9 SERANGOON NORTH VIEW #14-38,New Sale,Strata,84,"17,661",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,Private,554347,19,55,North East Region,Serangoon
TREASURE AT TAMPINES,"1,672,000","1,237.86","1,351",06 Jun 2020,27 TAMPINES LANE #07-92,New Sale,Strata,115,"14,539",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528472,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,338,000","1,011.82","1,322",06 Jun 2020,3 TAMPINES LANE #02-10,New Sale,Strata,94,"14,234",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528483,18,52,East Region,Tampines
PARC CANBERRA,"1,235,000","1,194.8","1,034",06 Jun 2020,15 CANBERRA WALK #11-32,New Sale,Strata,111,"11,126",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756948,27,75,North Region,Sembawang
THE FLORENCE RESIDENCES,"937,000",635.08,"1,475",06 Jun 2020,95 HOUGANG AVENUE 2 #05-64,New Sale,Strata,59,"15,881",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,533754,19,53,North East Region,Hougang
PARC CLEMATIS,"1,639,000","1,044.11","1,570",06 Jun 2020,8C JALAN LEMPENG #08-42,New Sale,Strata,97,"16,897",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128825,05,12,West Region,Clementi
TREASURE AT TAMPINES,"1,405,000","1,011.82","1,389",07 Jun 2020,3 TAMPINES LANE #11-10,New Sale,Strata,94,"14,947",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528483,18,52,East Region,Tampines
PARC CLEMATIS,"1,164,000",721.19,"1,614",07 Jun 2020,8A JALAN LEMPENG #22-23,New Sale,Strata,67,"17,373",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128823,05,12,West Region,Clementi
PARC CLEMATIS,"1,504,000",893.41,"1,683",07 Jun 2020,8B JALAN LEMPENG #22-29,New Sale,Strata,83,"18,120",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128824,05,12,West Region,Clementi
AMBER 45,"2,370,000","1,130.22","2,097",07 Jun 2020,45 AMBER ROAD #14-06,New Sale,Strata,105,"22,571",-,Apartment,1,Freehold,Uncompleted,Private,439886,15,43,Central Region,Marine Parade
PARC CLEMATIS,"1,174,000",710.42,"1,653",07 Jun 2020,8 JALAN LEMPENG #17-10,New Sale,Strata,66,"17,788",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128796,05,12,West Region,Clementi
PARC CLEMATIS,"1,160,000",721.19,"1,608",07 Jun 2020,8 JALAN LEMPENG #09-14,New Sale,Strata,67,"17,313",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128796,05,12,West Region,Clementi
ONE PEARL BANK,"1,487,000",559.73,"2,657",07 Jun 2020,1 PEARL BANK #27-17,New Sale,Strata,52,"28,596",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,03,16,Central Region,Outram
SENGKANG GRAND RESIDENCES,"928,800",505.91,"1,836",07 Jun 2020,86 COMPASSVALE BOW #13-66,New Sale,Strata,47,"19,762",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,HDB,544573,19,54,North East Region,Sengkang
PARC CLEMATIS,"828,000",505.91,"1,637",07 Jun 2020,8E JALAN LEMPENG #10-50,New Sale,Strata,47,"17,617",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128827,05,12,West Region,Clementi
PARC CLEMATIS,"1,636,000","1,044.11","1,567",07 Jun 2020,8C JALAN LEMPENG #07-42,New Sale,Strata,97,"16,866",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128825,05,12,West Region,Clementi
PARC CLEMATIS,"1,089,000",688.9,"1,581",07 Jun 2020,8B JALAN LEMPENG #21-32,New Sale,Strata,64,"17,016",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,128824,05,12,West Region,Clementi
PIERMONT GRAND,"996,300",871.88,"1,143",07 Jun 2020,32 SUMANG WALK #15-24,New Sale,Strata,81,"12,300",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,Private,828621,19,82,North East Region,Punggol
TREASURE AT TAMPINES,"1,337,000","1,033.34","1,294",07 Jun 2020,49 TAMPINES LANE #07-170,New Sale,Strata,96,"13,927",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528461,18,52,East Region,Tampines
STIRLING RESIDENCES,"1,534,000",979.52,"1,566",07 Jun 2020,25 STIRLING ROAD #38-26,New Sale,Strata,91,"16,857",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148962,03,14,Central Region,Queenstown
STIRLING RESIDENCES,"1,247,000",656.6,"1,899",07 Jun 2020,25 STIRLING ROAD #30-29,New Sale,Strata,61,"20,443",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148962,03,14,Central Region,Queenstown
KENT RIDGE HILL RESIDENCES,"1,000,000",645.84,"1,548",07 Jun 2020,68A SOUTH BUONA VISTA ROAD #05-93,New Sale,Strata,60,"16,667",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,Private,117329,05,11,Central Region,Queenstown
PARC CLEMATIS,"1,251,000",742.72,"1,684",07 Jun 2020,8A JALAN LEMPENG #17-19,New Sale,Strata,69,"18,130",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128823,05,12,West Region,Clementi
JADESCAPE,"2,361,200","1,420.85","1,662",07 Jun 2020,8 SHUNFU ROAD #10-32,New Sale,Strata,132,"17,888",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575745,20,57,Central Region,Bishan
KENT RIDGE HILL RESIDENCES,"946,000",645.84,"1,465",07 Jun 2020,66 SOUTH BUONA VISTA ROAD #05-64,New Sale,Strata,60,"15,767",-,Apartment,1,99 yrs from 10/11/2018,Uncompleted,N.A,118175,05,11,Central Region,Queenstown
PARC CANBERRA,"1,047,000",947.23,"1,105",07 Jun 2020,17 CANBERRA WALK #08-34,New Sale,Strata,88,"11,898",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,756949,27,75,North Region,Sembawang
JADESCAPE,"2,350,000","1,420.85","1,654",07 Jun 2020,8 SHUNFU ROAD #09-32,New Sale,Strata,132,"17,803",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,Private,575745,20,57,Central Region,Bishan
N.A.,"4,168,000","3,466.01","1,203",07 Jun 2020,46 ELITE TERRACE,Resale,Land,322,"12,944",-,Semi-Detached House,1,Freehold,1981,Private,458798,15,45,East Region,Bedok
WHISTLER GRAND,"1,608,020","1,065.64","1,509",07 Jun 2020,109 WEST COAST VALE #33-12,New Sale,Strata,99,"16,243",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,Private,126752,05,12,West Region,Clementi
MAYFAIR MODERN,"998,000",516.67,"1,932",07 Jun 2020,2 RIFLE RANGE ROAD #06-09,New Sale,Strata,48,"20,792",-,Condominium,1,99 yrs from 18/09/2018,Uncompleted,Private,588373,21,58,Central Region,Bukit Timah
AFFINITY AT SERANGOON,"1,119,000",731.95,"1,529",07 Jun 2020,20 SERANGOON NORTH AVENUE 1 #03-14,New Sale,Strata,68,"16,456",-,Apartment,1,99 yrs from 18/05/2018,Uncompleted,Private,554337,19,55,North East Region,Serangoon
ROYALGREEN,"3,000,000","1,076.4","2,787",08 Jun 2020,6B ANAMALAI AVENUE #05-53,New Sale,Strata,100,"30,000",-,Condominium,1,Freehold,Uncompleted,Private,279996,10,27,Central Region,Bukit Timah
